2002 132 7
2003 151.8181818 9.272727273
2004 171.6363636 11.54545455
2005 191.4545455 13.81818182
2006 211.2727273 16.09090909
2007 231.0909091 18.36363636
2008 250.9090909 20.63636364
2009 270.7272727 22.90909091
2010 290.5454545 25.18181818
2011 310.3636364 27.45454545
2012 330.1818182 29.72727273
2013 350 32
