time,Actual,Simulation,Error,0.046142998,0.965537043,,MAE,MSE,,MAE %,MSE ,MR %,Coef,R-square
8:56,485.044275,485.04652,0.000462852,492.52326,1.541918003,,0.000462844,5.04002E-06,,,,,,
8:58,485.005165,485.01184,0.001376284,492.50592,1.546530953,,0.001376274,4.45556E-05,,,,,,
9:00,484.9660549,484.97675,0.002205321,492.488375,1.551102397,,0.00220533,0.000114385,,,,,,
9:02,483.95264,483.96557,0.002671752,491.982785,1.659283231,,0.002671749,0.000167185,,,,,,
9:04,482.939225,482.95425,0.003111152,491.477125,1.767903611,,0.003111158,0.000225751,,,,,,
9:06,481.9258101,481.94066,0.003081373,490.97033,1.876745281,,0.003081366,0.00022052,,,,,,
9:08,480.9123951,480.92631,0.002893436,490.463155,1.985966674,,0.002893438,0.000193624,,,,,,
9:10,479.8989801,479.91402,0.003133962,489.95701,2.095863987,,0.003133972,0.000226199,,,,,,
9:12,478.8855652,478.90131,0.003287802,489.450655,2.206182555,,0.0032878,0.000247899,,,,,,
9:14,477.8721502,477.88815,0.003348127,488.944075,2.316921962,,0.003348134,0.000255994,,,,,,
9:16,476.8587353,476.87542,0.003498883,488.43771,2.428177119,,0.003498877,0.000278379,,,,,,
9:18,475.8453203,475.86156,0.003412808,487.93078,2.539787444,,0.003412811,0.000263728,,,,,,
9:20,474.8319054,474.84559,0.002881998,487.422795,2.651651976,,0.002881988,0.000187268,,,,,,
9:22,473.8184904,473.82011,0.000341819,486.910055,2.762991497,,0.000341819,2.6231E-06,,,,,,
9:24,472.8050754,472.79098,0.002981237,486.39549,2.874422316,,0.002981229,0.00019868,,,,,,
9:26,471.7916605,471.76541,0.005563998,485.882705,2.986709109,,0.005564003,0.000689089,,,,,,
9:28,470.7782455,470.74444,0.007180774,485.37222,3.099967902,,0.007180769,0.001142812,,,,,,
9:30,469.7648306,469.72692,0.008070115,484.86346,3.21408254,,0.008070123,0.001437214,,,,,,
9:32,471.1231132,471.08425,0.008249044,485.542125,3.060561326,,0.008249054,0.001510348,,,,,,
9:34,472.4813957,472.44198,0.008342284,486.22099,2.907965144,,0.008342276,0.001553597,,,,,,
9:36,473.8396783,473.80221,0.007907385,486.901105,2.756507591,,0.007907379,0.001403874,,,,,,
9:38,475.1979609,475.0995,0.020719978,487.54975,2.599293372,,0.020719975,0.009694549,,,,,,
9:40,476.5562435,473.93762,0.549488867,486.96881,2.184960672,,0.549488866,6.857189035,,,,,,
9:42,477.9145261,477,1.204197775,486.079745,1.708510299,,0.19135767,0.836357988,,,,,,
9:44,479.2728087,479,1.963939641,484.93009,1.180388538,,0.056921381,0.074424587,,,,,,
9:46,480.6310913,467.26509,2.780927308,483.632545,0.624481802,,2.780927315,178.6499908,,,,,,
9:48,481.9893739,464.70004,3.587077806,482.35002,0.074824492,,3.587077815,298.9210667,,,,,,
9:50,483.3476564,462.16005,4.383512811,481.080025,0.469151214,,4.383512803,448.914665,,,,,,
9:52,484.705939,483.3054,0.288946126,491.6527,1.433190816,,0.288946119,1.961509491,,,,,,
9:54,486.0642216,485.95476,0.022519991,492.97738,1.422272632,,0.022519987,0.011981842,,,,,,
9:56,487.4225042,487.33547,0.017856009,493.667735,1.281276664,,0.017856008,0.007574952,,,,,,
9:58,488.7807868,488.68983,0.018608914,494.344915,1.138368846,,0.018608915,0.008273139,,,,,,
10:00,490.1390694,490.13908,2.17E-06,495.06954,1.005932991,,2.16265E-06,1.1236E-10,,,,,,
10:02,490.3572625,490.42203,0.013208225,495.211015,0.989840035,,0.013208227,0.004194829,,,,,,
10:04,490.5754556,490.64071,0.013301595,495.320355,0.967210925,,0.013301603,0.004258137,,,,,,
10:06,490.7936488,490.86089,0.01370051,495.430445,0.944754728,,0.013700503,0.004521379,,,,,,
10:08,491.0118419,491.07396,0.01265104,495.53698,0.921594494,,0.012651039,0.003858658,,,,,,
10:10,491.230035,491.28273,0.010727149,495.641365,0.898017158,,0.010727154,0.002776763,,,,,,
10:12,491.4482281,491.45162,0.000690175,495.72581,0.870403362,,0.000690185,1.1505E-05,,,,,,
10:14,491.6664213,491.62828,0.007757551,495.81414,0.843604224,,0.007757556,0.001454759,,,,,,
10:16,491.8846144,491.82883,0.011340953,495.914415,0.819257298,,0.011340952,0.003111899,,,,,,
10:18,492.1028075,492.03977,0.012809829,496.019885,0.795987635,,0.012809823,0.003973726,,,,,,
10:20,492.3210007,492.25555,0.013294305,496.127775,0.773230127,,0.013294314,0.004283794,,,,,,
10:22,492.5391938,492.47806,0.012411963,496.23903,0.751175997,,0.012411967,0.003737342,,,,,,
10:24,492.7573869,492.69822,0.012007311,496.34911,0.728902944,,0.012007309,0.003500722,,,,,,
10:26,492.97558,492.92649,0.009957905,496.463245,0.707472163,,0.009957897,0.002409828,,,,,,
10:28,493.1937732,493.15896,0.00705872,496.57948,0.68648612,,0.007058727,0.001211959,,,,,,
10:30,493.4119663,493.38756,0.004946433,496.69378,0.665126491,,0.004946435,0.000595667,,,,,,
10:32,493.2966782,493.30182,0.001042328,496.65091,0.679962373,,0.001042334,2.64381E-05,,,,,,
10:34,493.1813902,493.20517,0.004821722,496.602585,0.693699087,,0.004821715,0.000565479,,,,,,
10:36,493.0661021,493.09128,0.005106394,496.54564,0.705694,,0.005106394,0.000633927,,,,,,
10:38,492.950814,492.98443,0.006819334,496.492215,0.718408592,,0.006819342,0.001130035,,,,,,
10:40,492.835526,492.87653,0.008320023,496.438265,0.731022585,,0.008320017,0.001681328,,,,,,
10:42,492.7202379,492.7633,0.008739664,496.38165,0.743101626,,0.008739665,0.001854344,,,,,,
10:44,492.6049498,492.65286,0.009725878,496.32643,0.75546951,,0.009725887,0.002295387,,,,,,
10:46,492.4896618,492.53298,0.008795762,496.26649,0.766884768,,0.008795758,0.001876466,,,,,,
10:48,492.3743737,492.41398,0.008043937,496.20699,0.778394755,,0.00804394,0.001568659,,,,,,
10:50,492.2590857,492.3063,0.009591362,496.15315,0.791059914,,0.009591352,0.00222919,,,,,,
10:52,492.1437976,492.19155,0.009702939,496.095775,0.803012741,,0.009702936,0.002280292,,,,,,
10:54,492.0285095,492.07609,0.009670268,496.038045,0.81489902,,0.009670273,0.002263904,,,,,,
10:56,491.9132215,491.96322,0.010164098,495.98161,0.827054107,,0.010164089,0.00249985,,,,,,
10:58,491.7979334,491.8437,0.009305977,495.92185,0.838538823,,0.009305976,0.002094582,,,,,,
11:00,491.6826453,491.71983,0.007562738,495.859915,0.849586566,,0.007562744,0.001382702,,,,,,
11:02,491.6494222,491.6527,0.000666695,495.82635,0.849574435,,0.000666695,1.0744E-05,,,,,,
11:04,491.6161991,491.57943,0.007479221,495.789715,0.848937832,,0.007479229,0.001351967,,,,,,
11:06,491.5829759,491.52886,0.011008503,495.76443,0.85061003,,0.011008498,0.002928531,,,,,,
11:08,491.5497528,491.48873,0.012414368,495.744365,0.853344382,,0.012414369,0.003723782,,,,,,
11:10,491.5165297,491.45303,0.01291913,495.726515,0.856529749,,0.012919138,0.004032212,,,,,,
11:12,491.4833065,491.42414,0.012038359,495.71207,0.860408369,,0.012038354,0.003500675,,,,,,
11:14,491.4500834,491.39298,0.011619368,495.69649,0.864056543,,0.011619369,0.003260798,,,,,,
11:16,491.4168603,491.3697,0.009596793,495.68485,0.868506973,,0.009596801,0.002224094,,,,,,
11:18,491.3836371,491.35054,0.006735496,495.67527,0.873377251,,0.006735491,0.001095418,,,,,,
11:20,491.350414,491.33026,0.004101755,495.66513,0.878134194,,0.004101757,0.000406184,,,,,,
11:22,491.3171909,491.33616,0.003860876,495.66808,0.885556048,,0.003860866,0.000359827,,,,,,
11:24,491.2839677,491.32112,0.007562282,495.66056,0.890847776,,0.007562286,0.001380293,,,,,,
11:26,491.2507446,491.28881,0.007748673,495.644405,0.894382441,,0.00774867,0.001448975,,,,,,
11:28,491.2175215,491.26381,0.009423228,495.631905,0.898661653,,0.009423218,0.002142625,,,,,,
11:30,491.1842983,491.23659,0.010646041,495.618295,0.902715481,,0.010646045,0.002734422,,,,,,
11:32,491.2535807,491.30535,0.010538209,495.652675,0.895483407,,0.010538203,0.00268006,,,,,,
11:34,491.322863,491.37887,0.01139922,495.689435,0.888737799,,0.011399225,0.003136784,,,,,,
11:36,491.3921454,491.44332,0.010414212,495.72166,0.881071185,,0.010414208,0.00261884,,,,,,
11:38,491.4614277,491.50885,0.009649235,495.754425,0.87351663,,0.009649241,0.002248875,,,,,,
11:40,491.5307101,491.58475,0.010994209,495.792375,0.867019051,,0.010994206,0.002920311,,,,,,
11:42,491.5999924,491.65437,0.011061343,495.827185,0.859884594,,0.011061351,0.002956923,,,,,,
11:44,491.6692748,491.72305,0.010937272,495.861525,0.852656535,,0.010937271,0.002891772,,,,,,
11:46,491.7385571,491.79428,0.011331805,495.89714,0.845689816,,0.011331814,0.003105042,,,,,,
11:48,491.8078395,491.85953,0.010510304,495.929765,0.838117079,,0.010510304,0.002671908,,,,,,
11:50,491.8771219,491.91986,0.008688785,495.95993,0.830046351,,0.008688776,0.001826545,,,,,,
11:52,491.9464042,491.9445,0.000387076,495.97225,0.818350488,,0.000387075,3.62598E-06,,,,,,
11:54,492.0156866,491.97555,0.008157578,495.987775,0.807309301,,0.008157585,0.001610947,,,,,,
11:56,492.0849689,492.02779,0.011619724,496.013895,0.798424327,,0.011619721,0.003269427,,,,,,
11:58,492.1542513,492.08962,0.01313232,496.04481,0.790516122,,0.013132326,0.004177205,,,,,,
12:00,492.2235336,492.14977,0.014985798,496.074885,0.782439509,,0.014985793,0.005441069,,,,,,
12:02,493.2316419,493.14537,0.017491157,496.572685,0.677378095,,0.017491153,0.007442841,,,,,,
12:04,494.2397502,494.15393,0.017364086,497.076965,0.574056376,,0.017364083,0.007365107,,,,,,
12:06,495.2478585,495.17025,0.01567064,497.585125,0.471938739,,0.015670638,0.006023079,,,,,,
12:08,496.2559668,496.19068,0.013155873,498.09534,0.370650093,,0.013155872,0.004262366,,,,,,
12:10,497.2640751,497.20967,0.010940887,498.604835,0.26962734,,0.010940887,0.002959915,,,,,,
12:12,498.2721834,498.25399,0.003651297,499.126995,0.171555152,,0.003651298,0.000331,,,,,,
12:14,499.2802917,499.27904,0.0002507,499.63952,0.071949225,,0.000250701,1.56675E-06,,,,,,
12:16,500.2884,500.28801,7.80E-05,500.144005,0.028862352,,7.7955E-05,1.521E-07,,,,,,
12:18,501.2965083,501.30358,0.001410685,500.65179,0.128610172,,0.001410682,5.00089E-05,,,,,,
12:20,502.3046166,502.31784,0.00263255,501.15892,0.228088009,,0.002632546,0.000174858,,,,,,
12:22,503.3127249,503.32743,0.002921667,501.663715,0.327631275,,0.002921663,0.00021624,,,,,,
12:24,504.3208332,504.33931,0.003663705,502.169655,0.426549541,,0.0036637,0.000341392,,,,,,
12:26,505.3289415,505.34262,0.002706857,502.67131,0.525921095,,0.002706851,0.000187101,,,,,,
12:28,506.3370498,506.34683,0.001931566,503.173415,0.62480808,,0.001931559,9.56523E-05,,,,,,
12:30,507.3451581,507.44261,0.019208213,503.721305,0.714277655,,0.019208205,0.009496873,,,,,,
12:32,508.2693709,508.38205,0.02216917,504.191025,0.802398518,,0.02216917,0.01269658,,,,,,
12:34,509.1935837,509.30626,0.022128375,504.65313,0.891694995,,0.022128382,0.012695949,,,,,,
12:36,510.1177966,510.23257,0.022499397,505.116285,0.980462088,,0.022499391,0.013172933,,,,,,
12:38,511.0420094,511.15337,0.021790888,505.576685,1.069447188,,0.02179089,0.012401183,,,,,,
12:40,511.9662222,511.8401,0.024634876,505.92005,1.180970919,,0.024634867,0.015906809,,,,,,
12:42,512.8904351,512.96188,0.01392986,506.48094,1.249681152,,0.013929856,0.005104374,,,,,,
12:44,513.8146479,513.84597,0.006095989,506.922985,1.341274121,,0.006095992,0.000981074,,,,,,
12:46,514.7388608,514.74759,0.001695859,507.373795,1.430835393,,0.00169585,7.61989E-05,,,,,,
12:48,515.6630736,515.65841,0.000904387,507.829205,1.519183552,,0.000904389,2.17492E-05,,,,,,
12:50,516.5872864,516.57607,0.002171255,508.288035,1.606553552,,0.00217125,0.000125808,,,,,,
12:52,517.5114993,517.63129,0.023147454,508.815645,1.680320981,,0.023147447,0.014349812,,,,,,
12:54,518.4357121,519.22781,0.152786138,509.613905,1.701620258,,0.152786138,0.627419083,,,,,,
12:56,519.3599249,522.25113,0.556686206,511.125565,1.585482342,,0.556686213,8.35906693,,,,,,
12:58,520.2841378,525.32568,0.968997873,512.66284,1.46483378,,0.968997867,25.41714775,,,,,,
13:00,521.2083506,526.47334,1.010150621,513.23667,1.529461412,,1.010150623,27.72011338,,,,,,
13:02,520.826383,527.16715,1.217443511,513.583575,1.390637694,,1.21744351,40.20532615,,,,,,
13:04,520.4444154,527.92069,1.436517406,513.960345,1.245871837,,1.436517403,55.89468189,,,,,,
13:06,520.0624478,528.70798,1.662402711,514.35399,1.097648527,,1.662402705,74.74522702,,,,,,
13:08,519.6804802,520.11408,0.083435854,510.05704,1.851799436,,0.083435845,0.188008787,,,,,,
13:10,519.2985125,519.31134,0.002470151,509.65567,1.85689777,,0.002470159,0.000164545,,,,,,
13:12,518.9165449,518.93174,0.00292823,509.46587,1.821232141,,0.002928236,0.000230891,,,,,,
13:14,518.5345773,518.552,0.003359985,509.276,1.785527466,,0.003359988,0.00030355,,,,,,
13:16,518.1526097,518.17005,0.003365862,509.085025,1.749983408,,0.003365862,0.000304164,,,,,,
13:18,517.7706421,517.78735,0.003226895,508.893675,1.714459334,,0.003226892,0.000279154,,,,,,
13:20,517.3886745,517.40661,0.003466548,508.703305,1.678693394,,0.003466543,0.000321682,,,,,,
13:22,517.0067069,517.0255,0.00363499,508.51275,1.642910389,,0.003634982,0.000353181,,,,,,
13:24,516.6247392,516.64393,0.003714641,508.321965,1.607118972,,0.00371465,0.000368287,,,,,,
13:26,516.2427716,516.26272,0.003864145,508.13136,1.571239743,,0.003864151,0.000397939,,,,,,
13:28,515.860804,515.88024,0.003767679,507.94012,1.535430476,,0.003767683,0.000377758,,,,,,
13:30,515.4788364,515.49641,0.003409179,507.748205,1.499699086,,0.00340918,0.000308831,,,,,,
13:32,515.3762618,515.38208,0.001128919,507.69104,1.491186609,,0.001128923,3.38515E-05,,,,,,
13:34,515.2736872,515.26455,0.001773277,507.632275,1.482981256,,0.001773271,8.34884E-05,,,,,,
13:36,515.1711126,515.15058,0.003985597,507.57529,1.47442712,,0.003985588,0.000421588,,,,,,
13:38,515.0685381,515.04088,0.005369782,507.52044,1.465455088,,0.00536979,0.00076497,,,,,,
13:40,514.9659635,514.93443,0.006123408,507.467215,1.456163908,,0.006123414,0.000994362,,,,,,
13:42,514.8633889,514.83106,0.006279118,507.41553,1.446569917,,0.006279122,0.001045158,,,,,,
13:44,514.7608143,514.72855,0.006267822,507.364275,1.436888569,,0.006267824,0.001040985,,,,,,
13:46,514.6582397,514.62808,0.005860143,507.31404,1.427005172,,0.005860141,0.000909608,,,,,,
13:48,514.5556651,514.52957,0.005071389,507.264785,1.416927379,,0.005071385,0.000680954,,,,,,
13:50,514.4530905,514.43178,0.004142366,507.21589,1.40677559,,0.00414236,0.000454137,,,,,,
13:52,514.3505159,514.34036,0.001974518,507.17018,1.396000525,,0.00197451,0.000103142,,,,,,
13:54,514.2479414,514.24737,0.000111105,507.123685,1.38537383,,0.000111114,3.26498E-07,,,,,,
13:56,514.1453668,514.14952,0.000807793,507.07476,1.375215505,,0.000807787,1.72491E-05,,,,,,
13:58,514.0427922,514.05124,0.001643408,507.02562,1.365094951,,0.001643404,7.13653E-05,,,,,,
14:00,513.9402176,513.95177,0.002247811,506.975885,1.355086129,,0.00224781,0.000133458,,,,,,
14:02,516.470003,516.48413,0.002735296,508.242065,1.59311053,,0.002735299,0.000199572,,,,,,
14:04,518.9997884,519.01607,0.003137103,509.508035,1.828854965,,0.003137111,0.00026509,,,,,,
14:06,521.5295739,521.54588,0.003126598,510.77294,2.062516574,,0.003126592,0.000265889,,,,,,
14:08,524.0593593,524.07488,0.002961632,512.03744,2.293999542,,0.00296163,0.000240892,,,,,,
14:10,526.5891447,526.60597,0.003195145,513.302985,2.523059929,,0.003195148,0.000283091,,,,,,
14:12,529.1189301,529.13642,0.003305469,514.56821,2.74999046,,0.003305476,0.000305897,,,,,,
14:14,531.6487156,531.66656,0.003356434,515.83328,2.974790522,,0.003356427,0.000318423,,,,,,
14:16,534.178501,534.1973,0.003519238,517.09865,3.197405169,,0.003519236,0.000353402,,,,,,
14:18,536.7082864,536.72639,0.003373078,518.363195,3.418074933,,0.00337308,0.00032774,,,,,,
14:20,539.2380718,539.25413,0.002977936,519.627065,3.63679937,,0.002977943,0.000257866,,,,,,
14:22,541.7678573,541.7728,0.000912336,520.8864,3.854318232,,0.000912328,2.44303E-05,,,,,,
14:24,544.2976427,544.28887,0.001611743,522.144435,4.070053949,,0.001611747,7.69603E-05,,,,,,
14:26,546.8274281,546.80804,0.003545562,523.40402,4.283510098,,0.003545561,0.000375898,,,,,,
14:28,549.3572135,549.33134,0.004709782,524.66567,4.494624425,,0.004709777,0.000669438,,,,,,
14:30,551.886999,551.85783,0.005285312,525.928915,4.703514315,,0.005285321,0.000850831,,,,,,
14:32,548.2923225,548.2621,0.005512106,524.13105,4.406640675,,0.005512114,0.0009134,,,,,,
14:34,544.697646,544.66722,0.005585843,522.33361,4.105770635,,0.005585851,0.000925741,,,,,,
14:36,541.1029695,541.07462,0.005239199,520.53731,3.800692411,,0.005239206,0.000803694,,,,,,
14:38,537.508293,537.48381,0.0045549,518.741905,3.491367156,,0.004554906,0.000599417,,,,,,
14:40,533.9136165,533.89346,0.00377523,516.94673,3.177833637,,0.003775236,0.000406284,,,,,,
14:42,530.31894,530.30929,0.001819654,515.154645,2.859466984,,0.00181966,9.31225E-05,,,,,,
14:44,526.7242635,526.72343,0.000158237,513.361715,2.536915313,,0.000158242,6.94722E-07,,,,,,
14:46,523.129587,523.1335,0.000748003,511.56675,2.21031983,,0.000747998,1.53116E-05,,,,,,
14:48,519.5349105,519.54297,0.001551296,509.771485,1.879262645,,0.001551291,6.49555E-05,,,,,,
14:50,515.940234,515.95186,0.002253366,507.97593,1.543648561,,0.002253362,0.000135164,,,,,,
14:52,512.3455575,512.35943,0.002707648,506.179715,1.203453882,,0.002707645,0.000192446,,,,,,
14:54,508.750881,508.76709,0.003186041,504.383545,0.858442936,,0.003186039,0.000262732,,,,,,
14:56,505.1562045,505.17237,0.003200101,502.586185,0.508757386,,0.003200099,0.000261323,,,,,,
14:58,501.561528,501.57694,0.003072805,500.78847,0.154130243,,0.003072803,0.00023753,,,,,,
15:00,497.9668515,497.98357,0.003357353,498.991785,0.20582364,,0.003357352,0.000279508,,,,,,
15:02,498.2177149,498.23585,0.003639995,499.117925,0.180686088,,0.003639995,0.000328882,,,,,,
15:04,498.4685783,498.48713,0.003721738,499.243565,0.155473531,,0.003721739,0.000344166,,,,,,
15:06,498.7194417,498.73874,0.003869568,499.36937,0.130319423,,0.00386957,0.000372424,,,,,,
15:08,498.9703051,498.98921,0.003788778,499.494605,0.105076373,,0.003788783,0.000357395,,,,,,
15:10,499.2211685,499.23793,0.003357524,499.618965,0.07968342,,0.00335753,0.000280948,,,,,,
15:12,499.4720319,499.47784,0.001162841,499.73892,0.053434043,,0.001162848,3.3734E-05,,,,,,
15:14,499.7228953,499.71445,0.001690005,499.857225,0.026880838,,0.001689997,7.13231E-05,,,,,,
15:16,499.9737587,499.95444,0.003863952,499.97722,0.000692296,,0.003863943,0.000373212,,,,,,
15:18,500.2246222,500.19851,0.005220086,500.099255,0.025062181,,0.005220095,0.000681847,,,,,,
15:20,500.4754856,500.44584,0.005923479,500.22292,0.050465129,,0.005923487,0.000878862,,,,,,
15:22,500.726349,500.69577,0.006106922,500.347885,0.075583001,,0.006106928,0.000935075,,,,,,
15:24,500.9772124,500.94674,0.006082587,500.47337,0.10057192,,0.006082592,0.000928567,,,,,,
15:26,501.2280758,501.21922,0.001766817,500.60961,0.123390095,,0.00176682,7.84252E-05,,,,,,
15:28,501.4789392,501.47018,0.001746671,500.73509,0.148331095,,0.001746674,7.67236E-05,,,,,,
15:30,501.7298026,501.72205,0.001545173,500.861025,0.173156467,,0.001545174,6.01028E-05,,,,,,
15:32,501.6609812,501.65739,0.000715865,500.828695,0.165906106,,0.000715862,1.28967E-05,,,,,,
15:34,501.5921598,501.59126,0.000179396,500.79563,0.158800289,,0.000179389,8.0964E-07,,,,,,
15:36,501.5233385,501.52386,0.000103991,500.76193,0.151819156,,0.000103983,2.71962E-07,,,,,,
15:38,501.4545171,501.45629,0.000353555,500.728145,0.144853038,,0.000353552,3.14317E-06,,,,,,
15:40,501.3856957,501.38856,0.000571276,500.69428,0.137900962,,0.000571277,8.20421E-06,,,,,,
15:42,501.3168743,501.32045,0.000713256,500.660225,0.130984879,,0.000713261,1.27856E-05,,,,,,
15:44,501.2480529,501.25231,0.00084929,500.626155,0.124069888,,0.0008493,1.81229E-05,,,,,,
15:46,501.1792316,501.18357,0.000865644,500.591785,0.117212878,,0.000865638,1.88217E-05,,,,,,
15:48,501.1104102,501.11459,0.000834109,500.557295,0.11037791,,0.000834108,1.74707E-05,,,,,,
15:50,501.0415888,501.04619,0.000918324,500.523095,0.103483186,,0.000918327,2.1171E-05,,,,,,
15:52,500.9727674,500.97767,0.000978609,500.488835,0.096598544,,0.000978616,2.40355E-05,,,,,,
15:54,500.9039461,500.90901,0.00101096,500.454505,0.089726005,,0.001010952,2.56431E-05,,,,,,
15:56,500.8351247,500.84047,0.001067281,500.420235,0.082839577,,0.001067277,2.85722E-05,,,,,,
15:58,500.7663033,500.77157,0.001051727,500.385785,0.075987202,,0.001051728,2.77381E-05,,,,,,
16:00,500.6974819,500.70218,0.000938306,500.35109,0.069181874,,0.000938311,2.20721E-05,,,,,,
16:02,500.7607489,500.76228,0.000305762,500.38114,0.075806441,,0.000305755,2.34427E-06,,,,,,
16:04,500.8240158,500.82145,0.000512316,500.410725,0.082522161,,0.000512316,6.58333E-06,,,,,,
16:06,500.8872827,500.88155,0.001144516,500.440775,0.089143349,,0.001144509,3.28638E-05,,,,,,
16:08,500.9505497,500.94278,0.001550986,500.47139,0.0956501,,0.001550991,6.03682E-05,,,,,,
16:10,501.0138166,501.00489,0.001781709,500.502445,0.102067365,,0.001781707,7.96842E-05,,,,,,
16:12,501.0770835,501.06783,0.001846731,500.533915,0.108400188,,0.001846722,8.56273E-05,,,,,,
16:14,501.1403505,501.13102,0.00186185,500.56551,0.114706489,,0.001861854,8.70582E-05,,,,,,
16:16,501.2036174,501.19478,0.00176324,500.59739,0.120954315,,0.001763235,7.80996E-05,,,,,,
16:18,501.2668844,501.25911,0.001550942,500.629555,0.127143727,,0.00155095,6.04413E-05,,,,,,
16:20,501.3301513,501.32365,0.001296809,500.661825,0.133310613,,0.00129681,4.22669E-05,,,,,,
16:22,501.3934182,501.39,0.000681746,500.695,0.139295446,,0.00068174,1.16841E-05,,,,,,
16:24,501.4566852,501.45592,0.000152589,500.72796,0.145321664,,0.000152595,5.85531E-07,,,,,,
16:26,501.5199521,501.52059,0.000127192,500.760295,0.151470963,,0.000127193,4.06916E-07,,,,,,
16:28,501.583219,501.58511,0.000376998,500.792555,0.157633663,,0.000377006,3.57588E-06,,,,,,
16:30,501.646486,501.64955,0.000610793,500.824775,0.163802802,,0.000610789,9.3881E-06,,,,,,
16:32,502.232309,502.23608,0.000750857,501.11804,0.221863265,,0.000750848,1.42204E-05,,,,,,
16:34,502.8181319,502.82258,0.000884629,501.41129,0.279791402,,0.000884634,1.97856E-05,,,,,,
16:36,503.4039549,503.40848,0.000898901,501.70424,0.337644328,,0.0008989,2.04765E-05,,,,,,
16:38,503.9897779,503.99414,0.00086552,501.99707,0.395386571,,0.000865514,1.90279E-05,,,,,,
16:40,504.5756008,504.58039,0.000949146,502.290195,0.452936249,,0.000949154,2.29364E-05,,,,,,
16:42,505.1614238,505.1665,0.001004865,502.58325,0.510366326,,0.001004867,2.57678E-05,,,,,,
16:44,505.7472468,505.75249,0.001036727,502.876245,0.567675221,,0.001036723,2.74911E-05,,,,,,
16:46,506.3330698,506.33859,0.00109024,503.169295,0.624840641,,0.001090231,3.04726E-05,,,,,,
16:48,506.9188927,506.92433,0.001072612,503.462165,0.681909424,,0.001072617,2.95642E-05,,,,,,
16:50,507.5047157,507.52205,0.003415594,503.761025,0.73766619,,0.003415594,0.000300478,,,,,,
16:52,508.0905387,508.09658,0.001189026,504.04829,0.795576456,,0.00118902,3.64973E-05,,,,,,
16:54,508.6763616,508.66831,0.001582862,504.334155,0.85362854,,0.001582853,6.48283E-05,,,,,,
16:56,509.2621846,509.24351,0.003666994,504.621755,0.911206396,,0.003666991,0.000348741,,,,,,
16:58,509.8480076,509.82241,0.005020631,504.911205,0.968289083,,0.005020634,0.000655237,,,,,,
17:00,510.4338306,510.40496,0.005656083,505.20248,1.024883205,,0.005656091,0.000833512,,,,,,
17:02,510.9346785,510.90473,0.005861513,505.452365,1.072996947,,0.005861512,0.000896913,,,,,,
17:04,511.4355264,511.40554,0.005863192,505.70277,1.120914779,,0.005863183,0.000899184,,,,,,
17:06,511.9363744,511.90863,0.0054195,505.954315,1.168516187,,0.005419502,0.000769752,,,,,,
17:08,512.4372223,512.41305,0.004717131,506.206525,1.215894753,,0.004717124,0.0005843,,,,,,
17:10,512.9380703,512.91865,0.003786086,506.459325,1.263065792,,0.003786091,0.000377148,,,,,,
17:12,513.4389182,513.43018,0.001701901,506.71509,1.309567304,,0.001701897,7.63561E-05,,,,,,
17:14,513.9397662,513.94005,5.52E-05,506.970025,1.356139699,,5.52205E-05,8.05424E-08,,,,,,
17:16,514.4406141,514.44559,0.000967243,507.222795,1.403042237,,0.000967245,2.47596E-05,,,,,,
17:18,514.9414621,514.95053,0.001760967,507.475265,1.449911815,,0.001760957,8.22268E-05,,,,,,
17:20,515.44231,515.45497,0.002456144,507.727485,1.496738791,,0.002456143,0.000160276,,,,,,
17:22,515.9431579,515.95805,0.002886377,507.979025,1.543606651,,0.002886384,0.000221775,,,,,,
17:24,516.4440059,516.46101,0.003292539,508.230505,1.590395242,,0.003292535,0.000289139,,,,,,
17:26,516.9448538,516.96183,0.003283943,508.480915,1.637300137,,0.003283948,0.000288191,,,,,,
17:28,517.4457018,517.46206,0.003161343,508.73103,1.684171261,,0.003161337,0.000267591,,,,,,
17:30,517.9465497,517.96421,0.003409674,508.982105,1.730766371,,0.003409676,0.000311886,,,,,,
17:32,517.715616,517.73415,0.003579967,508.867075,1.709150879,,0.003579958,0.000343509,,,,,,
17:34,517.4846822,517.50353,0.003642197,508.751765,1.687570183,,0.003642195,0.00035524,,,,,,
17:36,517.2537484,517.27343,0.003805012,508.636715,1.665919953,,0.003805018,0.000387365,,,,,,
17:38,517.0228147,517.0421,0.003730073,508.52105,1.64436935,,0.003730068,0.000371923,,,,,,
17:40,516.7918809,516.80917,0.003345464,508.404585,1.62295427,,0.003345467,0.000298913,,,,,,
17:42,516.5609472,516.5671,0.001191117,508.28355,1.602404759,,0.001191108,3.78569E-05,,,,,,
17:44,516.3300134,516.32203,0.00154618,508.161015,1.582127358,,0.001546182,6.37347E-05,,,,,,
17:46,516.0990796,516.0804,0.003619389,508.0402,1.561498541,,0.003619383,0.000348927,,,,,,
17:48,515.8681459,515.84261,0.004950078,507.921305,1.540479086,,0.004950083,0.000652082,,,,,,
17:50,515.6372121,515.60812,0.005641973,507.80406,1.519120792,,0.005641971,0.00084635,,,,,,
17:52,515.4062784,515.37646,0.005785408,507.68823,1.497468836,,0.005785417,0.000889137,,,,,,
17:54,515.1753446,515.1455,0.005793094,507.57275,1.475729512,,0.005793096,0.0008907,,,,,,
17:56,514.9444108,514.91656,0.005408513,507.45828,1.453774552,,0.005408506,0.000775667,,,,,,
