time,Actual,Simulation,MAE,MSE,-0.046438257,0.162064326,,MAE %,MSE %,MRD,Coe,R-square
10:42,13.04795,12.906705,1.082507214,0.01995015,0.141245,0.141245,,,,,,
10:44,12.97866,12.87128,0.82735814,0.011530464,0.10738,0.10738,,,,,,
10:46,12.96564,12.847305,0.912681518,0.014003172,0.118335,0.118335,,,,,,
10:48,13.10599,12.920235,1.417329023,0.03450492,0.185755,0.185755,,,,,,
10:50,13.02108,12.849145,1.320435786,0.029561644,0.171935,0.171935,,,,,,
10:52,13.07354,12.897575,1.345962914,0.030963681,0.175965,0.175965,,,,,,
10:54,13.00423,12.83519,1.29988473,0.028574522,0.16904,0.16904,,,,,,
10:56,13.11609,12.90362,1.619918741,0.045143501,0.21247,0.21247,,,,,,
10:58,13.1853,12.974295,1.600304885,0.04452311,0.211005,0.211005,,,,,,
11:00,13.09669,12.926135,1.302275613,0.029089008,0.170555,0.170555,,,,,,
11:02,12.92568,12.785055,1.087950499,0.019775391,0.140625,0.140625,,,,,,
11:04,12.8602,12.730225,1.01067635,0.016893501,0.129975,0.129975,,,,,,
11:06,12.99758,12.798915,1.52847684,0.039467782,0.198665,0.198665,,,,,,
11:08,13.2616,13.03028,1.744284249,0.053508942,0.23132,0.23132,,,,,,
11:10,13.20796,13.037895,1.287594753,0.028922104,0.170065,0.170065,,,,,,
11:12,13.18142,13.00402,1.345833757,0.03147076,0.1774,0.1774,,,,,,
11:14,13.13986,12.97717,1.238141046,0.026468036,0.16269,0.16269,,,,,,
11:16,13.17037,13.01601,1.17202478,0.02382701,0.15436,0.15436,,,,,,
11:18,13.11166,12.97188,1.066074014,0.019538448,0.13978,0.13978,,,,,,
11:20,13.0295,12.914855,0.879887947,0.013143476,0.114645,0.114645,,,,,,
11:22,13.11094,12.9644,1.117692553,0.021473972,0.14654,0.14654,,,,,,
11:24,13.17668,13.01915,1.195521178,0.024815701,0.15753,0.15753,,,,,,
11:26,13.01836,12.9272,0.700241812,0.008310146,0.09116,0.09116,,,,,,
11:28,12.96828,12.858985,0.84278717,0.011945397,0.109295,0.109295,,,,,,
11:30,13.03962,12.94352,0.736984667,0.00923521,0.0961,0.0961,,,,,,
11:32,13.08959,12.985255,0.797083789,0.010885792,0.104335,0.104335,,,,,,
11:34,12.98128,12.897515,0.64527535,0.007016575,0.083765,0.083765,,,,,,
11:36,13.04298,12.95599,0.666948811,0.00756726,0.08699,0.08699,,,,,,
11:38,13.13544,13.054215,0.618365277,0.006597501,0.081225,0.081225,,,,,,
11:40,13.02861,12.995915,0.250947722,0.001068963,0.032695,0.032695,,,,,,
11:42,13.02738,12.964555,0.482253531,0.003946981,0.062825,0.062825,,,,,,
11:44,13.03167,12.99099,0.312162601,0.001654862,0.04068,0.04068,,,,,,
11:46,13.06588,12.99883,0.51316865,0.004495703,0.06705,0.06705,,,,,,
11:48,13.10002,13.04765,0.399770382,0.002742617,0.05237,0.05237,,,,,,
11:50,13.13117,13.074635,0.430540462,0.003196206,0.056535,0.056535,,,,,,
11:52,13.1236,13.07731,0.352723338,0.002142764,0.04629,0.04629,,,,,,
11:54,13.05219,13.03384,0.140589434,0.000336722,0.01835,0.01835,,,,,,
11:56,12.87702,12.936455,0.461558653,0.003532519,-0.059435,0.059435,,,,,,
11:58,13.0664,13.05466,0.089848772,0.000137828,0.01174,0.01174,,,,,,
12:00,13.09769,13.067585,0.229849691,0.000906311,0.030105,0.030105,,,,,,
12:02,13.22481,13.18129,0.329078452,0.00189399,0.04352,0.04352,,,,,,
12:04,13.20704,13.17011,0.279623595,0.001363825,0.03693,0.03693,,,,,,
12:06,13.11748,13.08866,0.219706834,0.000830592,0.02882,0.02882,,,,,,
12:08,13.10908,13.07854,0.232968294,0.000932692,0.03054,0.03054,,,,,,
12:10,13.05211,13.051185,0.007086977,8.56E-07,0.000925,0.000925,,,,,,
12:12,13.07267,13.09864,0.198658728,0.000674441,-0.02597,0.02597,,,,,,
12:14,13.02977,13.05568,0.19885232,0.000671328,-0.02591,0.02591,,,,,,
12:16,13.12448,13.081405,0.328203479,0.001855456,0.043075,0.043075,,,,,,
12:18,13.21678,13.18727,0.223276774,0.00087084,0.02951,0.02951,,,,,,
12:20,12.92103,13.02375,0.794983062,0.010551398,-0.10272,0.10272,,,,,,
12:22,12.98375,13.019955,0.278848561,0.001310802,-0.036205,0.036205,,,,,,
12:24,13.22984,13.20274,0.204839968,0.00073441,0.0271,0.0271,,,,,,
12:26,13.21111,13.19786,0.100294373,0.000175562,0.01325,0.01325,,,,,,
12:28,13.11424,13.13,0.120174711,0.000248378,-0.01576,0.01576,,,,,,
12:30,13.17322,13.17606,0.02155889,8.07E-06,-0.00284,0.00284,,,,,,
12:32,13.09674,13.132485,0.272930516,0.001277705,-0.035745,0.035745,,,,,,
12:34,13.06785,13.089975,0.169308647,0.000489516,-0.022125,0.022125,,,,,,
12:36,13.13898,13.075815,0.480745081,0.003989817,0.063165,0.063165,,,,,,
12:38,12.97854,13.0226,0.339483486,0.001941284,-0.04406,0.04406,,,,,,
12:40,13.04292,13.070715,0.213104121,0.000772562,-0.027795,0.027795,,,,,,
12:42,12.96788,13.03801,0.540797725,0.004918217,-0.07013,0.07013,,,,,,
12:44,12.92294,12.98518,0.481624151,0.003873818,-0.06224,0.06224,,,,,,
12:46,12.97337,13.01996,0.359120259,0.002170628,-0.04659,0.04659,,,,,,
12:48,12.92345,13.00967,0.667159311,0.007433888,-0.08622,0.08622,,,,,,
12:50,13.12449,13.106505,0.137033896,0.00032346,0.017985,0.017985,,,,,,
12:52,13.04239,13.071245,0.221240125,0.000832611,-0.028855,0.028855,,,,,,
12:54,12.94222,13.04106,0.763702054,0.009769346,-0.09884,0.09884,,,,,,
12:56,13.08505,13.094915,0.075391382,9.73E-05,-0.009865,0.009865,,,,,,
12:58,12.96531,13.041355,0.586526662,0.005782842,-0.076045,0.076045,,,,,,
13:00,12.89802,13.012805,0.889942797,0.013175596,-0.114785,0.114785,,,,,,
13:02,12.92914,13.025445,0.744867795,0.009274653,-0.096305,0.096305,,,,,,
13:04,12.98723,13.054695,0.51947182,0.004551526,-0.067465,0.067465,,,,,,
13:06,13.01079,13.06833,0.442248319,0.003310852,-0.05754,0.05754,,,,,,
13:08,13.02606,13.080105,0.414899056,0.002920862,-0.054045,0.054045,,,,,,
13:10,13.00339,13.072205,0.529208153,0.004735504,-0.068815,0.068815,,,,,,
13:12,13.14833,13.12787,0.155609115,0.000418612,0.02046,0.02046,,,,,,
13:14,13.10419,13.10511,0.007020655,8.46E-07,-0.00092,0.00092,,,,,,
13:16,13.00435,13.06808,0.490066785,0.004061513,-0.06373,0.06373,,,,,,
13:18,12.94118,13.04149,0.775122516,0.010062096,-0.10031,0.10031,,,,,,
13:20,12.52287,12.849455,2.60790857,0.106657762,-0.326585,0.326585,,,,,,
13:22,12.71884,12.926485,1.632578128,0.043116446,-0.207645,0.207645,,,,,,
13:24,12.72827,12.925915,1.552803327,0.039063546,-0.197645,0.197645,,,,,,
13:26,12.60148,12.862885,2.074399198,0.068332574,-0.261405,0.261405,,,,,,
13:28,12.72667,12.891515,1.295272055,0.027173874,-0.164845,0.164845,,,,,,
13:30,12.69534,12.873585,1.404019113,0.03177128,-0.178245,0.178245,,,,,,
13:32,12.97714,13.016305,0.301799934,0.001533897,-0.039165,0.039165,,,,,,
13:34,12.88481,12.991045,0.824497994,0.011285875,-0.106235,0.106235,,,,,,
13:36,12.76222,12.89954,1.075988347,0.018856782,-0.13732,0.13732,,,,,,
13:38,12.79654,12.930895,1.049932247,0.018051266,-0.134355,0.134355,,,,,,
13:40,12.82764,12.96419,1.064498224,0.018645902,-0.13655,0.13655,,,,,,
13:42,12.85932,12.98435,0.972290914,0.015632501,-0.12503,0.12503,,,,,,
13:44,12.81269,12.97265,1.248449779,0.025587202,-0.15996,0.15996,,,,,,
13:46,12.75057,12.93971,1.483384664,0.03577394,-0.18914,0.18914,,,,,,
13:48,12.80086,12.954415,1.199567842,0.023579138,-0.153555,0.153555,,,,,,
13:50,12.811,12.965735,1.207829209,0.02394292,-0.154735,0.154735,,,,,,
13:52,12.71277,12.930455,1.712333347,0.047386759,-0.217685,0.217685,,,,,,
13:54,12.6572,12.890735,1.84507632,0.054538596,-0.233535,0.233535,,,,,,
13:56,12.45091,12.700375,2.003588493,0.062232786,-0.249465,0.249465,,,,,,
13:58,12.32161,12.54367,1.80219955,0.049310644,-0.22206,0.22206,,,,,,
14:00,12.27015,12.50248,1.893456885,0.053977229,-0.23233,0.23233,,,,,,
14:02,12.36982,12.551565,1.469261477,0.033031245,-0.181745,0.181745,,,,,,
14:04,12.29605,12.49998,1.658500087,0.041587445,-0.20393,0.20393,,,,,,
14:06,12.48212,12.62751,1.16478611,0.021138252,-0.14539,0.14539,,,,,,
14:08,12.24207,12.46937,1.856712141,0.05166529,-0.2273,0.2273,,,,,,
14:10,12.4261,12.556525,1.049605266,0.017010681,-0.130425,0.130425,,,,,,
14:12,12.50698,12.652105,1.160352059,0.021061266,-0.145125,0.145125,,,,,,
14:14,12.58914,12.725865,1.086055124,0.018693726,-0.136725,0.136725,,,,,,
14:16,12.45095,12.575855,1.003176464,0.015601259,-0.124905,0.124905,,,,,,
14:18,12.52838,12.651515,0.982848541,0.015162228,-0.123135,0.123135,,,,,,
14:20,12.47897,12.625945,1.1777815,0.021601651,-0.146975,0.146975,,,,,,
14:22,12.55695,12.7052,1.18062109,0.021978062,-0.14825,0.14825,,,,,,
14:24,12.51746,12.672845,1.241346088,0.024144498,-0.155385,0.155385,,,,,,
14:26,12.52147,12.676555,1.238552662,0.024051357,-0.155085,0.155085,,,,,,
14:28,12.35513,12.55856,1.646522538,0.041383765,-0.20343,0.20343,,,,,,
14:30,12.67176,12.764885,0.734901861,0.008672266,-0.093125,0.093125,,,,,,
14:32,12.33299,12.5673,1.899863699,0.054901176,-0.23431,0.23431,,,,,,
14:34,12.46099,12.63368,1.385844945,0.029821836,-0.17269,0.17269,,,,,,
14:36,12.57264,12.718595,1.160893814,0.021302862,-0.145955,0.145955,,,,,,
14:38,12.33796,12.5678,1.86286874,0.052826426,-0.22984,0.22984,,,,,,
14:40,12.44738,12.61975,1.384789409,0.029711417,-0.17237,0.17237,,,,,,
14:42,12.52605,12.650665,0.994846739,0.015528898,-0.124615,0.124615,,,,,,
14:44,12.34871,12.532015,1.484406063,0.033600723,-0.183305,0.183305,,,,,,
14:46,12.38393,12.554595,1.37811664,0.029126542,-0.170665,0.170665,,,,,,
14:48,12.42209,12.60724,1.490489926,0.034280522,-0.18515,0.18515,,,,,,
14:50,12.42537,12.58338,1.271672393,0.02496716,-0.15801,0.15801,,,,,,
14:52,12.33565,12.53692,1.63161244,0.040509613,-0.20127,0.20127,,,,,,
14:54,12.38994,12.597875,1.678256715,0.043236964,-0.207935,0.207935,,,,,,
14:56,12.39222,12.628185,1.904138242,0.055679481,-0.235965,0.235965,,,,,,
14:58,12.39419,12.61361,1.770345622,0.048145136,-0.21942,0.21942,,,,,,
15:00,12.39035,12.586755,1.585144891,0.038574924,-0.196405,0.196405,,,,,,
15:02,12.52317,12.6879,1.315401771,0.027135973,-0.16473,0.16473,,,,,,
15:04,12.68475,12.84339,1.250635606,0.02516665,-0.15864,0.15864,,,,,,
15:06,12.61359,12.79484,1.436942219,0.032851563,-0.18125,0.18125,,,,,,
15:08,12.47194,12.663335,1.534604881,0.036632046,-0.191395,0.191395,,,,,,
15:10,12.41558,12.60548,1.529529833,0.03606201,-0.1899,0.1899,,,,,,
15:12,12.45124,12.598675,1.184098933,0.021737079,-0.147435,0.147435,,,,,,
15:14,12.31777,12.511165,1.570048799,0.037401626,-0.193395,0.193395,,,,,,
15:16,12.47458,12.616605,1.138515285,0.020171101,-0.142025,0.142025,,,,,,
15:18,12.47855,12.67148,1.546093096,0.037221985,-0.19293,0.19293,,,,,,
15:20,12.44413,12.62541,1.456751095,0.032862438,-0.18128,0.18128,,,,,,
15:22,12.47006,12.634875,1.321685702,0.027163984,-0.164815,0.164815,,,,,,
15:24,12.59163,12.690585,0.785879191,0.009792092,-0.098955,0.098955,,,,,,
15:26,12.55467,12.702085,1.174184586,0.021731182,-0.147415,0.147415,,,,,,
15:28,12.33038,12.51845,1.525257129,0.035370325,-0.18807,0.18807,,,,,,
15:30,12.32903,12.5491,1.784974163,0.048430805,-0.22007,0.22007,,,,,,
15:32,12.40965,12.622095,1.711933858,0.045132878,-0.212445,0.212445,,,,,,
15:34,12.4605,12.63429,1.394727338,0.030202964,-0.17379,0.17379,,,,,,
15:36,12.18015,12.396195,1.773746629,0.046675442,-0.216045,0.216045,,,,,,
15:38,12.11967,12.28481,1.362578354,0.02727122,-0.16514,0.16514,,,,,,
15:40,12.11061,12.30559,1.609993221,0.0380172,-0.19498,0.19498,,,,,,
15:42,12.05659,12.26316,1.713336856,0.042671165,-0.20657,0.20657,,,,,,
15:44,12.14587,12.29687,1.243220947,0.022801,-0.151,0.151,,,,,,
15:46,12.13227,12.31812,1.531865018,0.034540223,-0.18585,0.18585,,,,,,
15:48,12.19213,12.381225,1.550959512,0.035756919,-0.189095,0.189095,,,,,,
15:50,12.37835,12.47656,0.793401382,0.009645204,-0.09821,0.09821,,,,,,
15:52,12.22983,12.3914,1.32111403,0.026104865,-0.16157,0.16157,,,,,,
15:54,12.18357,12.344925,1.324365518,0.026035436,-0.161355,0.161355,,,,,,
15:56,12.1519,12.33871,1.537290465,0.034897976,-0.18681,0.18681,,,,,,
15:58,12.10439,12.282635,1.472564912,0.03177128,-0.178245,0.178245,,,,,,
16:00,12.2591,12.399705,1.146943903,0.019769766,-0.140605,0.140605,,,,,,
16:02,12.2152,12.39011,1.431904512,0.030593508,-0.17491,0.17491,,,,,,
16:04,12.24158,12.366915,1.023846595,0.015708862,-0.125335,0.125335,,,,,,
16:06,12.23549,12.35896,1.009113652,0.015244841,-0.12347,0.12347,,,,,,
16:08,12.32221,12.43113,0.883932347,0.011863566,-0.10892,0.10892,,,,,,
16:10,12.26687,12.40636,1.13712789,0.01945746,-0.13949,0.13949,,,,,,
16:12,12.06425,12.22657,1.345462834,0.026347782,-0.16232,0.16232,,,,,,
16:14,12.07126,12.211515,1.161891965,0.019671465,-0.140255,0.140255,,,,,,
16:16,12.11588,12.25377,1.138093147,0.019013652,-0.13789,0.13789,,,,,,
16:18,12.11775,12.267335,1.234428834,0.022375672,-0.149585,0.149585,,,,,,
16:20,11.98865,12.1569,1.403410726,0.028308063,-0.16825,0.16825,,,,,,
16:22,11.89478,12.091285,1.652027192,0.038614215,-0.196505,0.196505,,,,,,
16:24,11.89258,12.10594,1.794059826,0.04552249,-0.21336,0.21336,,,,,,
16:26,11.66009,11.9388,2.390290298,0.077679264,-0.27871,0.27871,,,,,,
16:28,11.50674,11.80432,2.586136473,0.088553856,-0.29758,0.29758,,,,,,
16:30,11.30057,11.62069,2.832777462,0.102476814,-0.32012,0.32012,,,,,,
16:32,11.31207,11.59188,2.473552586,0.078293636,-0.27981,0.27981,,,,,,
16:34,11.36953,11.67225,2.662555092,0.091639398,-0.30272,0.30272,,,,,,
16:36,11.03255,11.372715,3.083285369,0.115712227,-0.340165,0.340165,,,,,,
16:38,10.79804,11.11687,2.952665484,0.101652569,-0.31883,0.31883,,,,,,
16:40,10.72469,11.022325,2.775231732,0.088586593,-0.297635,0.297635,,,,,,
16:42,10.6992,11.01513,2.952837595,0.099811765,-0.31593,0.31593,,,,,,
16:44,10.71424,10.96126,2.305529837,0.06101888,-0.24702,0.24702,,,,,,
16:46,10.47737,10.77469,2.837735042,0.088399182,-0.29732,0.29732,,,,,,
16:48,10.39202,10.65098,2.491912063,0.067060282,-0.25896,0.25896,,,,,,
16:50,10.47606,10.692965,2.070482605,0.047047779,-0.216905,0.216905,,,,,,
16:52,10.37545,10.615515,2.313779161,0.057631204,-0.240065,0.240065,,,,,,
16:54,10.43661,10.64597,2.006015363,0.04383161,-0.20936,0.20936,,,,,,
16:56,10.45518,10.69463,2.290252296,0.057336302,-0.23945,0.23945,,,,,,
16:58,10.57159,10.790405,2.069840015,0.047880004,-0.218815,0.218815,,,,,,
17:00,10.75811,10.91802,1.486413506,0.025571208,-0.15991,0.15991,,,,,,
17:02,10.79368,10.97765,1.704423329,0.033844961,-0.18397,0.18397,,,,,,
17:04,10.54528,10.81244,2.533455726,0.071374466,-0.26716,0.26716,,,,,,
17:06,10.72363,10.90045,1.648881955,0.031265312,-0.17682,0.17682,,,,,,
17:08,10.64113,10.88684,2.309059282,0.060373404,-0.24571,0.24571,,,,,,
17:10,10.81084,11.000445,1.753841515,0.035950056,-0.189605,0.189605,,,,,,
17:12,10.69809,10.945155,2.309430936,0.061041114,-0.247065,0.247065,,,,,,
17:14,10.75922,10.968805,1.947957194,0.043925872,-0.209585,0.209585,,,,,,
17:16,10.70576,10.929035,2.085559549,0.049851726,-0.223275,0.223275,,,,,,
17:18,10.69228,10.87954,1.751357054,0.035066308,-0.18726,0.18726,,,,,,
17:20,10.69073,10.905235,2.006457931,0.046012395,-0.214505,0.214505,,,,,,
17:22,10.66363,10.90201,2.235448904,0.056825024,-0.23838,0.23838,,,,,,
17:24,10.86085,11.049025,1.732599198,0.035409831,-0.188175,0.188175,,,,,,
17:26,10.85743,11.06326,1.895752494,0.042365989,-0.20583,0.20583,,,,,,
17:28,10.85669,11.038125,1.671181548,0.032918659,-0.181435,0.181435,,,,,,
17:30,10.67833,10.898725,2.063946329,0.048573956,-0.220395,0.220395,,,,,,
17:32,10.64931,10.84134,1.80321542,0.036875521,-0.19203,0.19203,,,,,,
17:34,10.67524,10.86374,1.765768264,0.03553225,-0.1885,0.1885,,,,,,
17:36,10.58316,10.797,2.020568526,0.045727546,-0.21384,0.21384,,,,,,
17:38,10.6228,10.840185,2.046400196,0.047256238,-0.217385,0.217385,,,,,,
17:40,10.6086,10.84349,2.214147013,0.055173312,-0.23489,0.23489,,,,,,
17:42,10.79756,10.969285,1.59040561,0.029489476,-0.171725,0.171725,,,,,,
17:44,10.94013,11.121085,1.654047987,0.032744712,-0.180955,0.180955,,,,,,
17:46,10.72454,10.97811,2.364390454,0.064297745,-0.25357,0.25357,,,,,,
17:48,10.68457,10.92546,2.254559613,0.058027992,-0.24089,0.24089,,,,,,
17:50,10.50849,10.73091,2.116574313,0.049470656,-0.22242,0.22242,,,,,,
17:52,10.415,10.60251,1.800384061,0.03516,-0.18751,0.18751,,,,,,
17:54,10.31028,10.515685,1.992234934,0.042191214,-0.205405,0.205405,,,,,,
17:56,10.47766,10.614105,1.302246876,0.018617238,-0.136445,0.136445,,,,,,
17:58,10.35548,10.54239,1.804938062,0.034935348,-0.18691,0.18691,,,,,,
18:00,10.39907,10.55245,1.474939586,0.023525424,-0.15338,0.15338,,,,,,
18:02,10.47333,10.604565,1.253039864,0.017222625,-0.131235,0.131235,,,,,,
18:04,10.43578,10.580355,1.385377998,0.020901931,-0.144575,0.144575,,,,,,
18:06,10.40641,10.586565,1.731192601,0.032455824,-0.180155,0.180155,,,,,,
18:08,10.42948,10.60142,1.648596095,0.029563364,-0.17194,0.17194,,,,,,
18:10,10.41007,10.540675,1.254602515,0.017057666,-0.130605,0.130605,,,,,,
18:12,10.36166,10.487635,1.215780097,0.015869701,-0.125975,0.125975,,,,,,
18:14,10.33584,10.468685,1.285284989,0.017647794,-0.132845,0.132845,,,,,,
18:16,10.27777,10.42808,1.462476782,0.022593096,-0.15031,0.15031,,,,,,
18:18,10.3191,10.442015,1.1911407,0.015108097,-0.122915,0.122915,,,,,,
18:20,10.16259,10.326595,1.613811046,0.02689764,-0.164005,0.164005,,,,,,
18:22,10.39513,10.44493,0.479070488,0.00248004,-0.0498,0.0498,,,,,,
18:24,10.48429,10.528995,0.42639988,0.001998537,-0.044705,0.044705,,,,,,
18:26,10.39941,10.52829,1.239301076,0.016610054,-0.12888,0.12888,,,,,,
18:28,10.22957,10.39879,1.65422398,0.028635408,-0.16922,0.16922,,,,,,
18:30,10.36657,10.471405,1.011279526,0.010990377,-0.104835,0.104835,,,,,,
18:32,10.4104,10.487595,0.741518097,0.005959068,-0.077195,0.077195,,,,,,
18:34,10.31145,10.44549,1.299914173,0.017966722,-0.13404,0.13404,,,,,,
18:36,10.29701,10.45307,1.515585592,0.024354724,-0.15606,0.15606,,,,,,
18:38,10.37691,10.490715,1.096713762,0.012951578,-0.113805,0.113805,,,,,,
18:40,10.31417,10.455185,1.367196779,0.01988523,-0.141015,0.141015,,,,,,
18:42,10.26022,10.401525,1.377212185,0.019967103,-0.141305,0.141305,,,,,,
18:44,10.34974,10.46072,1.072297468,0.01231656,-0.11098,0.11098,,,,,,
18:46,10.37528,10.49601,1.163631247,0.014575733,-0.12073,0.12073,,,,,,
18:48,10.43701,10.527295,0.865046599,0.008151381,-0.090285,0.090285,,,,,,
18:50,10.39821,10.50561,1.032870081,0.01153476,-0.1074,0.1074,,,,,,
18:52,10.30749,10.435,1.237061593,0.0162588,-0.12751,0.12751,,,,,,
18:54,10.34287,10.439555,0.934798562,0.009347989,-0.096685,0.096685,,,,,,
18:56,10.38134,10.49206,1.066528984,0.012258918,-0.11072,0.11072,,,,,,
18:58,10.43491,10.542145,1.027656204,0.011499345,-0.107235,0.107235,,,,,,
19:00,10.29775,10.4491,1.469738535,0.022906822,-0.15135,0.15135,,,,,,
19:02,10.3326,10.452335,1.158808044,0.01433647,-0.119735,0.119735,,,,,,
19:04,10.33427,10.462515,1.240968157,0.01644678,-0.128245,0.128245,,,,,,
19:06,10.36515,10.489095,1.195785879,0.015362363,-0.123945,0.123945,,,,,,
19:08,10.41978,10.510095,0.866764941,0.008156799,-0.090315,0.090315,,,,,,
19:10,10.33468,10.443035,1.048460136,0.011740806,-0.108355,0.108355,,,,,,
19:12,10.3688,10.47287,1.003684129,0.010830565,-0.10407,0.10407,,,,,,
19:14,10.32202,10.46345,1.370177543,0.020002445,-0.14143,0.14143,,,,,,
19:16,10.30572,10.438985,1.293116832,0.01775956,-0.133265,0.133265,,,,,,
19:18,10.40244,10.491585,0.856962405,0.007946831,-0.089145,0.089145,,,,,,
19:20,10.40636,10.531875,1.206137401,0.015754015,-0.125515,0.125515,,,,,,
19:22,10.42509,10.539985,1.102100797,0.013200861,-0.114895,0.114895,,,,,,
19:24,10.43968,10.531495,0.87948098,0.008429994,-0.091815,0.091815,,,,,,
19:26,10.46553,10.538465,0.696906893,0.005319514,-0.072935,0.072935,,,,,,
19:28,10.45555,10.54447,0.850457413,0.007906766,-0.08892,0.08892,,,,,,
19:30,10.27546,10.433935,1.542266721,0.025114326,-0.158475,0.158475,,,,,,
19:32,10.3051,10.425325,1.166655345,0.014454051,-0.120225,0.120225,,,,,,
19:34,10.36105,10.462515,0.979292639,0.010295146,-0.101465,0.101465,,,,,,
19:36,10.31878,10.441025,1.184684624,0.01494384,-0.122245,0.122245,,,,,,
19:38,10.29872,10.42018,1.179369863,0.014752532,-0.12146,0.12146,,,,,,
19:40,10.36251,10.460125,0.942001503,0.009528688,-0.097615,0.097615,,,,,,
19:42,10.2654,10.398105,1.292740663,0.017610617,-0.132705,0.132705,,,,,,
19:44,10.29589,10.39858,0.997388278,0.010545236,-0.10269,0.10269,,,,,,
19:46,10.36011,10.438025,0.752067304,0.006070747,-0.077915,0.077915,,,,,,
19:48,10.37874,10.456785,0.751969892,0.006091022,-0.078045,0.078045,,,,,,
19:50,10.34799,10.460655,1.088762165,0.012693402,-0.112665,0.112665,,,,,,
19:52,10.43787,10.508985,0.681317165,0.005057343,-0.071115,0.071115,,,,,,
19:54,10.41963,10.50996,0.866921378,0.008159509,-0.09033,0.09033,,,,,,
19:56,10.30222,10.428965,1.230268816,0.016064295,-0.126745,0.126745,,,,,,
19:58,10.24685,10.36267,1.13029858,0.013414272,-0.11582,0.11582,,,,,,
20:00,10.33934,10.463745,1.203219935,0.015476604,-0.124405,0.124405,,,,,,
20:02,10.41021,10.564935,1.486281257,0.023939826,-0.154725,0.154725,,,,,,
20:04,10.4265,10.555885,1.240924567,0.016740478,-0.129385,0.129385,,,,,,
20:06,10.34592,10.472195,1.220529445,0.015945376,-0.126275,0.126275,,,,,,
20:08,10.37117,10.485665,1.103973804,0.013109105,-0.114495,0.114495,,,,,,
20:10,10.28703,10.43667,1.45464726,0.02239213,-0.14964,0.14964,,,,,,
20:12,10.38682,10.471985,0.819933339,0.007253077,-0.085165,0.085165,,,,,,
20:14,10.60373,10.69075,0.820654619,0.00757248,-0.08702,0.08702,,,,,,
20:16,10.88795,10.979385,0.839781593,0.008360359,-0.091435,0.091435,,,,,,
20:18,11.05786,11.15329,0.863006043,0.009106885,-0.09543,0.09543,,,,,,
20:20,10.80992,11.012995,1.878598547,0.041239456,-0.203075,0.203075,,,,,,
20:22,10.79896,10.979335,1.670299733,0.032535141,-0.180375,0.180375,,,,,,
20:24,10.79632,10.95956,1.51199668,0.026647298,-0.16324,0.16324,,,,,,
20:26,10.54564,10.78452,2.265201543,0.057063654,-0.23888,0.23888,,,,,,
20:28,10.56252,10.800425,2.252350765,0.056598789,-0.237905,0.237905,,,,,,
20:30,10.62034,10.816765,1.849517059,0.038582781,-0.196425,0.196425,,,,,,
20:32,10.67564,10.859575,1.722941201,0.033832084,-0.183935,0.183935,,,,,,
20:34,10.69118,10.867985,1.653746359,0.031260008,-0.176805,0.176805,,,,,,
20:36,10.56467,10.765295,1.899018143,0.040250391,-0.200625,0.200625,,,,,,
20:38,10.76278,10.91664,1.429556304,0.0236729,-0.15386,0.15386,,,,,,
20:40,11.22357,11.37294,1.330859967,0.022311397,-0.14937,0.14937,,,,,,
20:42,11.60206,11.78446,1.572134604,0.03326976,-0.1824,0.1824,,,,,,
20:44,11.4891,11.75926,2.351446153,0.072986426,-0.27016,0.27016,,,,,,
20:46,11.47081,11.713965,2.119771838,0.059124354,-0.243155,0.243155,,,,,,
20:48,11.43448,11.662505,1.994187755,0.051995401,-0.228025,0.228025,,,,,,
20:50,11.19239,11.462595,2.414184995,0.073010742,-0.270205,0.270205,,,,,,
20:52,11.10719,11.334395,2.045566881,0.051622112,-0.227205,0.227205,,,,,,
20:54,11.09059,11.300335,1.891197853,0.043992965,-0.209745,0.209745,,,,,,
20:56,11.10406,11.321655,1.959598561,0.047347584,-0.217595,0.217595,,,,,,
20:58,11.16225,11.3713,1.872830299,0.043701902,-0.20905,0.20905,,,,,,
21:00,11.16949,11.4013,2.075385716,0.053735876,-0.23181,0.23181,,,,,,
21:02,11.22607,11.462545,2.106480719,0.055920426,-0.236475,0.236475,,,,,,
21:04,11.19745,11.437595,2.144640074,0.057669621,-0.240145,0.240145,,,,,,
21:06,11.11297,11.347675,2.111991664,0.055086437,-0.234705,0.234705,,,,,,
21:08,11.12992,11.33049,1.80207944,0.040228325,-0.20057,0.20057,,,,,,
21:10,11.277,11.449845,1.532721468,0.029875394,-0.172845,0.172845,,,,,,
21:12,11.32339,11.531445,1.837391453,0.043286883,-0.208055,0.208055,,,,,,
21:14,12.087,12.1493,0.515429801,0.00388129,-0.0623,0.0623,,,,,,
21:16,12.28638,12.42371,1.11774176,0.018859529,-0.13733,0.13733,,,,,,
21:18,12.41814,12.558245,1.128228543,0.019629411,-0.140105,0.140105,,,,,,
21:20,12.5339,12.659535,1.002361595,0.015784153,-0.125635,0.125635,,,,,,
21:22,12.28391,12.50994,1.8400493,0.051089561,-0.22603,0.22603,,,,,,
21:24,12.19798,12.39553,1.619530447,0.039026003,-0.19755,0.19755,,,,,,
21:26,12.0983,12.32416,1.866873858,0.05101274,-0.22586,0.22586,,,,,,
21:28,12.0274,12.292055,2.200434009,0.070042269,-0.264655,0.264655,,,,,,
21:30,12.01527,12.24898,1.945108183,0.054620364,-0.23371,0.23371,,,,,,
