time,Actual,Simulation,Savings,0.423818542,7.804575441
4:32,4.91691,4.91691,0,8.960562548,
4:34,4.92308,4.92308,0,8.284663269,
4:36,4.9291,4.9291,0,8.665819785,
4:38,4.93463,4.93463,0,8.717235596,
4:40,4.93942,4.93942,0,8.488823704,
4:42,4.94295,4.94295,0,8.448242915,
4:44,4.94473,4.94473,0,8.9546208,
4:46,4.94522,4.94522,0,8.425618709,
4:48,4.94492,4.94492,0,8.728496699,
4:50,4.94393,4.94393,0,8.456770422,
4:52,4.94242,4.94242,0,9.214604985,
4:54,4.94052,4.94052,0,9.260643103,
4:56,4.93841,4.93841,0,8.826486414,
4:58,4.93635,4.93635,0,8.841820857,
5:00,4.9329,4.9329,0,8.433300939,
5:02,4.92878,4.92878,0,8.344544203,
5:04,4.9245,4.9245,0,8.623958437,
5:06,4.92013,4.92013,0,9.246082407,
5:08,4.91571,4.91571,0,9.226134179,
5:10,4.91149,4.91149,0,9.210406036,
5:12,4.90829,4.90829,0,8.578820819,
5:14,4.90725,4.90725,0,8.808048699,
5:16,4.90844,4.90844,0,8.593267615,
5:18,4.91122,4.91122,0,9.021272581,
5:20,4.91496,4.91496,0,8.26212085,
5:22,4.91913,4.91913,0,9.070099674,
5:24,4.92336,4.92336,0,9.32894122,
5:26,4.92744,4.92744,0,8.463102162,
5:28,4.931,4.931,0,8.843987193,
5:30,4.93375,4.93375,0,8.728255769,
5:32,4.93529,4.93529,0,8.681344396,
5:34,4.9351,4.9351,0,8.554370499,
5:36,4.93362,4.93362,0,9.236632935,
5:38,4.93134,4.93134,0,8.977320815,
5:40,4.92837,4.92837,0,8.667364817,
5:42,4.92488,4.92488,0,8.751036387,
5:44,4.921,4.921,0,8.766551053,
5:46,4.91691,4.91691,0,8.960040355,
5:48,4.91286,4.91286,0,8.795333875,
5:50,4.90879,4.90879,0,8.768769185,
5:52,4.90454,4.90454,0,8.991487921,
5:54,4.90018,4.90018,0,8.608580905,
5:56,4.89572,4.89572,0,8.802215984,
5:58,4.89122,4.89122,0,8.668647349,
6:00,4.88922,4.88922,0,8.929498558,
6:02,4.88872,4.88872,0,8.97303427,
6:04,4.89033,4.89033,0,8.804621715,
6:06,4.89416,4.89416,0,8.990258403,
6:08,4.89958,4.89958,0,9.056625356,
6:10,4.90597,4.90597,0,8.715892274,
6:12,4.91278,4.91278,0,9.382857054,
6:14,4.91968,4.91968,0,8.297327433,
6:16,4.92642,4.92642,0,8.92079494,
6:18,4.93267,4.93267,0,8.97314365,
6:20,4.93817,4.93817,0,9.201433469,
6:22,4.94241,4.94241,0,8.761539469,
6:24,4.94488,4.94488,0,9.075420509,
6:26,4.94607,4.94607,0,9.044238715,
6:28,4.94645,4.94645,0,8.968542188,
6:30,4.95366,4.95366,0,9.11113784,
6:32,4.96224,4.96224,0,8.888673089,
6:34,4.9704,4.9704,0,9.098038678,
6:36,4.97835,4.97835,0,9.064616036,
6:38,4.98633,4.98633,0,9.064364573,
6:40,4.99429,4.99429,0,8.62417253,
6:42,5.00205,5.00205,0,8.592625706,
6:44,5.00969,5.00969,0,9.626405249,
6:46,5.01722,5.01722,0,9.043800644,
6:48,5.02469,5.02469,0,9.192948133,
6:50,5.03237,5.03237,0,8.726887649,
6:52,5.04112,5.04112,0,8.534045727,
6:54,5.05214,5.05214,0,8.176928388,
6:56,5.06553,5.06553,0,8.986378283,
6:58,5.08065,5.08065,0,8.737202525,
7:00,5.11026,5.11026,0,12.09283706,
7:02,5.14174,5.14174,0,9.829412579,
7:04,5.17278,5.17278,0,8.687417687,
7:06,5.20366,5.20366,0,8.657982281,
7:08,5.234,5.234,0,8.498113556,
7:10,5.26351,5.26351,0,10.15962757,
7:12,5.29157,5.29157,0,9.697822473,
7:14,5.31759,5.31759,0,9.673940619,
7:16,5.34208,5.34208,0,10.04307049,
7:18,5.36557,5.36557,0,8.177337,
7:20,5.38484,5.38484,0,9.739929061,
7:22,5.38286,5.38286,0,9.070074285,
7:24,5.37754,5.37754,0,9.196202119,
7:26,5.37209,5.37209,0,8.877027217,
7:28,5.36664,5.36664,0,8.480591955,
7:30,5.3668,5.3668,0,8.471629841,
7:32,5.36631,5.36631,0,9.062951015,
7:34,5.36579,5.36579,0,8.674309748,
7:36,5.36522,5.36522,0,9.030951449,
7:38,5.36463,5.36463,0,8.668926103,
7:40,5.36416,5.36416,0,9.087733742,
7:42,5.36426,5.36426,0,11.74579909,
7:44,5.3655,5.3655,0,3.53726228,
7:46,5.36788,5.36788,0,6.219790351,
7:48,5.37105,5.37105,0,4.524101638,
7:50,5.37471,5.37471,0,4.314091787,
7:52,5.37856,5.37856,0,4.184971116,
7:54,5.38244,5.38244,0,4.030427298,
7:56,5.38622,5.38622,0,4.222736678,
7:58,5.38973,5.38973,0,4.311973151,
8:00,5.39213,5.39213,0,4.243367338,
8:02,5.39371,5.39371,0,3.869892108,
8:04,5.39438,5.39438,0,3.861529786,
8:06,5.39443,5.39443,0,3.798796589,
8:08,5.39407,5.39407,0,3.57484223,
8:10,5.39336,5.39336,0,5.018795932,
8:12,5.3924,5.3924,0,4.18657769,
8:14,5.39124,5.39124,0,4.18298353,
8:16,5.38998,5.38998,0,4.588109174,
8:18,5.38876,5.38876,0,4.917360027,
8:20,5.38753,5.38753,0,5.004813445,
8:22,5.38619,5.38619,0,4.998135079,
8:24,5.38481,5.38481,0,3.763073151,
8:26,5.38338,5.38338,0,4.769537171,
8:28,5.38194,5.38194,0,4.960936958,
8:30,5.37514,5.37514,0,5.132023435,
8:32,5.29852,5.29852,0,4.738064338,
8:34,5.29195,5.29195,0,4.530970255,
8:36,5.2926,5.2926,0,4.074077609,
8:38,5.29511,5.29511,0,4.922826044,
8:40,5.29875,5.29875,0,4.873263484,
8:42,5.30289,5.30289,0,5.035303458,
8:44,5.30713,5.30713,0,4.961135691,
8:46,5.3112,5.3112,0,5.293924514,
8:48,5.31471,5.31471,0,4.91342953,
8:50,5.31738,5.31738,0,5.021653919,
8:52,5.3186,5.3186,0,5.032040851,
8:54,5.31784,5.31784,0,4.961779519,
8:56,5.31563,5.31563,0,5.110638553,
8:58,5.31254,5.31254,0,4.958128377,
9:00,5.32099,5.32099,0,5.077061038,
9:02,5.32998,5.32998,0,4.976302109,
9:04,5.33797,5.33797,0,5.042301604,
9:06,5.34565,5.34565,0,5.063242245,
9:08,5.35333,5.35333,0,5.0892373,
9:10,5.36092,5.36092,0,5.370844735,
9:12,5.36712,5.36712,0,5.099997157,
9:14,5.37391,5.37391,0,4.987459963,
9:16,5.37233,5.37233,0,5.142549131,
9:18,5.3689,5.3689,0,4.782326754,
9:20,5.36558,5.36558,0,5.005207768,
9:22,5.36284,5.36284,0,5.046610142,
9:24,5.36124,5.36124,0,4.894845583,
9:26,5.36076,5.36076,0,5.269444167,
9:28,5.36106,5.36106,0,4.96428878,
9:30,5.35601,5.35601,0,5.261370487,
9:32,5.35128,5.35128,0,5.040354734,
9:34,5.34634,5.34634,0,4.933151063,
9:36,5.3411,5.3411,0,5.249177554,
9:38,5.3354,5.3354,0,5.082680579,
9:40,5.32913,5.32913,0,5.361542185,
9:42,5.32202,5.32202,0,5.112032639,
9:44,5.31392,5.31392,0,5.181927479,
9:46,5.30507,5.30507,0,5.150250521,
9:48,5.29573,5.29573,0,4.951712692,
9:50,5.28596,5.28596,0,5.045602793,
9:52,5.27584,5.27584,0,5.258368612,
9:54,5.26544,5.26544,0,5.136871401,
9:56,5.25749,5.25749,0,5.182912634,
9:58,5.62134,5.62134,0,5.299202939,
10:00,5.73836,5.73836,0,5.430046885,
10:02,5.73413,5.73413,0,5.415326764,
10:04,5.72623,5.72623,0,4.980291769,
10:06,5.71814,5.71814,0,5.419354839,
10:08,5.71005,5.71005,0,5.228304724,
10:10,5.7023,5.7023,0,5.02363215,
10:12,5.69595,5.69595,0,5.032122484,
10:14,5.69259,5.69259,0,5.261539468,
10:16,5.69242,5.69242,0,5.227587159,
10:18,5.6946,5.6946,0,5.140621346,
10:20,5.69821,5.69821,0,5.280702775,
10:22,5.70248,5.70248,0,4.9141905,
10:24,5.70688,5.70688,0,5.07732058,
10:26,5.71108,5.71108,0,5.145691933,
10:28,5.71461,5.71461,0,4.953597021,
10:30,5.71804,5.71804,0,5.199199307,
10:32,5.71933,5.71933,0,4.930995973,
10:34,5.71764,5.71764,0,5.121682822,
10:36,5.71404,5.71404,0,4.803703402,
10:38,5.70927,5.70927,0,5.204141354,
10:40,5.70353,5.70353,0,5.012089612,
10:42,5.69704,5.69704,0,5.329827673,
10:44,5.69002,5.69002,0,5.141488955,
10:46,5.68269,5.68269,0,5.336162721,
10:48,5.67543,5.67543,0,5.239713559,
10:50,5.66817,5.66817,0,5.213474188,
10:52,5.6607,5.6607,0,5.051504267,
10:54,5.65308,5.65308,0,5.205687338,
10:56,5.64535,5.64535,0,4.303501069,
10:58,5.63757,5.63757,0,4.367291902,
11:00,5.62996,5.62996,0,4.341265269,
11:02,5.62432,5.62432,0,3.942492275,
11:04,5.62197,5.62197,0,3.738452825,
11:06,5.62272,5.62272,0,3.562403657,
11:08,5.62576,5.62576,0,4.57339247,
11:10,5.6302,5.6302,0,4.654208846,
11:12,5.63527,5.63527,0,4.585013209,
11:14,5.64046,5.64046,0,4.251102805,
11:16,5.64545,5.64545,0,3.903345045,
11:18,5.64978,5.64978,0,3.742658127,
11:20,5.65312,5.65312,0,4.063009758,
11:22,5.65479,5.65479,0,3.99462796,
11:24,5.6541,5.6541,0,3.526925589,
11:26,5.65162,5.65162,0,3.766736861,
11:28,5.64803,5.64803,0,2.33393431,
11:30,5.64383,5.64383,0,3.744425226,
11:32,5.63913,5.63913,0,3.029224761,
11:34,5.63399,5.63399,0,1.998394068,
11:36,5.62858,5.62858,0,2.211497674,
11:38,5.62329,5.62329,0,2.930904209,
11:40,5.61806,5.61806,0,2.669486817,
11:42,5.61265,5.61265,0,2.045496526,
11:44,5.60716,5.60716,0,2.506235471,
11:46,5.6016,5.6016,0,1.707390902,
11:48,5.59604,5.59604,0,2.121588506,
11:50,5.59079,5.59079,0,1.824690908,
11:52,5.58687,5.58687,0,1.168282339,
11:54,5.58581,5.58581,0,0.94313148,
11:56,5.58782,5.58782,0,0.841418979,
11:58,5.5921,5.5921,0,0.654072348,
12:00,5.60014,5.60014,0,0.725648095,
12:02,5.61045,5.61045,0,1.017320542,
12:04,5.62111,5.62111,0,0.495217431,
12:06,5.63164,5.63164,0,0.343125214,
12:08,5.64157,5.64157,0,-0.095255499,
12:10,5.65056,5.65056,0,0.124608511,
12:12,5.65795,5.65795,0,1.034348916,
12:14,5.66301,5.66301,0,0.072258006,
12:16,5.66631,5.66631,0,0.095205816,
12:18,5.66854,5.66854,0,1.014540342,
12:20,5.66989,5.66989,0,1.46697395,
12:22,5.67057,5.67057,0,0.499590035,
12:24,5.6708,5.6708,0,1.11002814,
12:26,5.6708,5.6708,0,-0.488125204,
12:28,5.67092,5.67092,0,0.381474945,
12:30,5.63968,5.63968,0,0.08764162,
12:32,5.59188,5.59188,0,-0.135184545,
12:34,5.5442,5.5442,0,-1.00722761,
12:36,5.49653,5.49653,0,-1.547124004,
12:38,5.44892,5.44892,0,-0.570713323,
12:40,5.40164,5.40164,0,-0.489496383,
12:42,5.35564,5.35564,0,-1.32073207,
12:44,5.32227,5.32227,0,-0.721234922,
12:46,5.32662,5.32662,0,-0.903365457,
12:48,5.33615,5.33615,0,-1.125149513,
12:50,5.346,5.346,0,-0.293032806,
12:52,5.35591,5.35591,0,-0.608879763,
12:54,5.36569,5.36569,0,3.32451205,
12:56,5.37523,5.37523,0,-2.895541779,
12:58,5.38434,5.38434,0,0.742313368,
13:00,5.38841,5.38841,0,0.539360071,
13:02,5.39209,5.39209,0,6.425799337,
13:04,5.39483,5.39483,0,8.500379039,
13:06,5.3969,5.3969,0,8.895716632,
13:08,5.39854,5.39854,0,9.002867884,
13:10,5.39979,5.39979,0,8.890261919,
13:12,5.40074,5.40074,0,9.661652162,
13:14,5.40145,5.40145,0,9.476527968,
13:16,5.40203,5.40203,0,8.697462422,
13:18,5.4026,5.4026,0,8.656822686,
13:20,5.40312,5.40312,0,8.434274563,
13:22,5.24838,5.24838,0,9.441607363,
13:24,5.18239,5.18239,0,9.608354722,
13:26,5.16291,5.16291,0,9.231861508,
13:28,5.14355,5.14355,0,9.114212385,
13:30,5.14144,5.14144,0,9.192219148,
13:32,5.14123,5.14123,0,8.950015468,
13:34,5.14241,5.14241,0,9.003541475,
13:36,5.14598,5.14598,0,8.732938435,
13:38,5.15124,5.15124,0,9.384920276,
13:40,5.15749,5.15749,0,3.803018369,
13:42,5.16416,5.16416,0,4.602429663,
13:44,5.17086,5.17086,0,4.677103476,
13:46,5.17733,5.17733,0,4.880148636,
13:48,5.18319,5.18319,0,4.558328104,
13:50,5.18817,5.18817,0,17.83980428,
13:52,5.1917,5.1917,0,17.15722165,
13:54,5.19324,5.19324,0,9.186618906,
13:56,5.19332,5.19332,0,8.412884917,
13:58,5.19245,5.19245,0,9.023578235,
14:00,5.15596,5.15596,0,8.451305423,
14:02,5.11236,5.11236,0,8.922658693,
14:04,5.06895,5.06895,0,9.158447786,
14:06,5.02529,5.02529,0,9.415092588,
14:08,4.98167,4.98167,0,8.957925081,
14:10,4.93801,4.93801,0,9.177934395,
14:12,4.89415,4.89415,0,9.527338656,
14:14,4.85017,4.85017,0,9.256986764,
14:16,4.80608,4.80608,0,8.482433272,
14:18,4.76194,4.76194,0,9.350831059,
14:20,4.71796,4.71796,0,8.883821155,
14:22,4.67492,4.67492,0,9.316001263,
14:24,4.63379,4.63379,0,9.047662929,
14:26,4.59459,4.59459,0,9.214727036,
14:28,4.55668,4.55668,0,9.027341339,
14:30,4.5551,4.5551,0,9.353698327,
14:32,4.56299,4.56299,0,8.655072591,
14:34,4.57093,4.57093,0,9.397146355,
14:36,4.57879,4.57879,0,9.282119453,
14:38,4.58628,4.58628,0,8.91380648,
14:40,4.59317,4.59317,0,9.193407097,
14:42,4.599,4.599,0,8.924596403,
14:44,4.60332,4.60332,0,9.129967864,
14:46,4.60656,4.60656,0,9.328727554,
14:48,4.60913,4.60913,0,9.52188277,
14:50,4.61113,4.61113,0,8.821930989,
14:52,4.61271,4.61271,0,9.35944263,
14:54,4.61399,4.61399,0,9.314840615,
14:56,4.61512,4.61512,0,9.207178811,
14:58,4.61633,4.61633,0,8.967951433,
15:00,4.61426,4.61426,0,8.928824467,
15:02,4.61279,4.61279,0,9.43658751,
15:04,4.61174,4.61174,0,9.630934854,
15:06,4.61072,4.61072,0,8.944372664,
15:08,4.60978,4.60978,0,9.030405416,
15:10,4.60914,4.60914,0,9.079114064,
15:12,4.60953,4.60953,0,5.523166307,
15:14,4.61198,4.61198,0,7.638038757,
15:16,4.61657,4.61657,0,7.371041658,
15:18,4.62272,4.62272,0,6.806454918,
15:20,4.62988,4.62988,0,7.041425291,
15:22,4.63755,4.63755,0,7.207141005,
15:24,4.64542,4.64542,0,7.330417199,
15:26,4.65327,4.65327,0,7.140065556,
15:28,4.6608,4.6608,0,7.398212963,
15:30,4.6673,4.6673,0,7.183392194,
15:32,4.6703,4.6703,0,7.374868992,
15:34,4.6711,4.6711,0,8.300649222,
15:36,4.67075,4.67075,0,9.182066835,
15:38,4.66967,4.66967,0,9.974328682,
15:40,4.66796,4.66796,0,9.794655749,
15:42,4.66578,4.66578,0,9.613384953,
15:44,4.66326,4.66326,0,9.636365737,
15:46,4.66053,4.66053,0,9.560039832,
15:48,4.65785,4.65785,0,16.20347215,
15:50,4.65516,4.65516,0,8.852566214,
15:52,4.6523,4.6523,0,9.07104351,
15:54,4.64934,4.64934,0,9.0410745,
15:56,4.6463,4.6463,0,9.329978605,
15:58,4.64322,4.64322,0,8.942829926,
16:00,4.64162,4.64162,0,9.626185559,
16:02,4.64113,4.64113,0,8.795440465,
16:04,4.64256,4.64256,0,8.707629636,
16:06,4.64604,4.64604,0,9.316814708,
16:08,4.65098,4.65098,0,9.561882621,
16:10,4.65682,4.65682,0,9.042628776,
16:12,4.66307,4.66307,0,8.707168909,
16:14,4.6694,4.6694,0,9.197262636,
16:16,4.67561,4.67561,0,9.336056416,
16:18,4.68137,4.68137,0,9.144635359,
16:20,4.68647,4.68647,0,3.368564089,
16:22,4.69042,4.69042,0,7.194405991,
16:24,4.69278,4.69278,0,8.689754527,
16:26,4.69396,4.69396,0,8.590084127,
16:28,4.69442,4.69442,0,8.815401524,
16:30,4.69164,4.69164,0,8.528157381,
16:32,4.68745,4.68745,0,9.158187133,
16:34,4.68283,4.68283,0,9.485562856,
16:36,4.67799,4.67799,0,8.415124197,
16:38,4.67317,4.67317,0,9.092742407,
16:40,4.66832,4.66832,0,9.396552395,
16:42,4.66329,4.66329,0,9.646551967,
16:44,4.65813,4.65813,0,9.702818223,
16:46,4.65287,4.65287,0,9.759371245,
16:48,4.64755,4.64755,0,9.656099299,
16:50,4.64239,4.64239,0,10.09505869,
16:52,4.63815,4.63815,0,9.772551485,
16:54,4.63584,4.63584,0,9.487495199,
16:56,4.63555,4.63555,0,10.12568161,
16:58,4.63669,4.63669,0,9.534065947,
17:00,4.64096,4.5,0.14096,9.398099965,
17:02,4.64605,4.4,0.24605,9.553428755,
17:04,4.65117,4.2,0.45117,9.116799622,
17:06,4.65612,4,0.65612,9.453269958,
17:08,4.66061,3.9,0.76061,9.608007808,
17:10,4.66442,3.85,0.81442,9.240148583,
17:12,4.66705,3.83,0.83705,9.324759451,
17:14,4.66808,3.78,0.88808,9.280424092,
17:16,4.66791,3.74677,0.92114,9.218946907,
17:18,4.667,3.74405,0.92295,8.82487832,
17:20,4.66544,3.74088,0.92456,9.669392851,
17:22,4.66338,3.73736,0.92602,9.490380674,
17:24,4.66094,3.73358,0.92736,9.724759767,
17:26,4.65827,3.72964,0.92863,9.21404821,
17:28,4.65563,3.7257,0.92993,9.176294164,
17:30,4.65321,3.72208,0.93113,8.598227746,
17:32,4.65164,3.72466,0.92698,9.166580597,
17:34,4.65024,3.72704,0.9232,9.58554377,
17:36,4.64878,3.72938,0.9194,9.050862144,
17:38,4.64732,3.73172,0.9156,9.894644658,
17:40,4.64607,3.73422,0.91185,9.203042092,
17:42,4.64579,3.73741,0.90838,9.618840273,
17:44,4.64751,3.74202,0.90549,9.485911354,
17:46,4.65132,3.74807,0.90325,9.044852512,
17:48,4.65663,3.75519,0.90144,7.11416591,
17:50,4.66287,3.76297,0.8999,7.78699986,
17:52,4.66955,3.77108,0.89847,8.790131575,
17:54,4.67636,3.77931,0.89705,9.222996753,
17:56,4.68308,3.7875,0.89558,9.968164979,
17:58,4.68939,3.79542,0.89397,9.067092154,
18:00,4.69599,3.80411,0.89188,9.536688842,
18:02,4.70106,3.80643,0.89463,9.633376642,
18:04,4.70436,3.80782,0.89654,9.279678659,
18:06,4.70649,3.8084,0.89809,9.95419966,
18:08,4.7079,3.80848,0.89942,9.186732086,
18:10,4.70867,3.80812,0.90055,8.920600405,
18:12,4.70895,3.80742,0.90153,9.236222282,
18:14,4.70888,3.80649,0.90239,9.452228197,
18:16,4.70862,3.80541,0.90321,9.356243652,
18:18,4.70839,3.80438,0.90401,9.368103768,
18:20,4.70815,3.80333,0.90482,9.161426529,
18:22,4.70774,3.80217,0.90557,9.207344489,
18:24,4.70723,3.80094,0.90629,10.01708597,
18:26,4.70663,3.79964,0.90699,9.548526932,
18:28,4.70599,3.79833,0.90766,8.878350727,
18:30,4.70444,3.79575,0.90869,9.487377899,
18:32,4.70338,3.79224,0.91114,8.805740615,
18:34,4.70427,3.79018,0.91409,9.926075795,
18:36,4.70722,3.78954,0.91768,9.249383525,
18:38,4.71165,3.7899,0.92175,9.548628864,
18:40,4.71698,3.79086,0.92612,9.227630352,
18:42,4.7227,3.79207,0.93063,9.136165576,
18:44,4.72849,3.79331,0.93518,9.713564492,
18:46,4.73412,3.79443,0.93969,9.265909638,
18:48,4.73928,3.7952,0.94408,9.273104922,
18:50,4.74374,3.79549,0.94825,9.222996158,
18:52,4.74701,3.79494,0.95207,9.186121923,
18:54,4.74862,3.79326,0.95536,9.190183094,
18:56,4.74902,3.79077,0.95825,9.833855586,
18:58,4.74866,3.78776,0.9609,9.438113539,
19:00,4.74832,3.78518,0.96314,9.050339506,
19:02,4.74675,3.7912,0.95555,9.227585275,
19:04,4.7445,3.80296,0.94154,9.522009746,
19:06,4.74195,3.8147,0.92725,9.351333089,
19:08,4.73935,3.82661,0.91274,9.215541466,
19:10,4.73663,3.83863,0.898,9.102381569,
19:12,4.73363,3.85065,0.88298,9.700555205,
19:14,4.73042,3.86272,0.8677,9.428795307,
19:16,4.72701,3.87483,0.85218,9.504862554,
19:18,4.72344,3.88703,0.83641,8.96065591,
19:20,4.71994,3.89946,0.82048,10.11175065,
19:22,4.71728,3.91266,0.80462,8.926909499,
19:24,4.71651,3.92737,0.78914,9.122206389,
19:26,4.7177,3.94364,0.77406,9.229218017,
19:28,4.72025,3.96107,0.75918,9.605663806,
19:30,4.72406,3.97991,0.74415,8.975334174,
19:32,4.72887,4.00448,0.72439,9.251633604,
19:34,4.73383,4.0289,0.70493,9.353051401,
19:36,4.73857,4.05331,0.68526,9.554708378,
19:38,4.74277,4.07748,0.66529,9.109660128,
19:40,4.7462,4.10122,0.64498,9.403929518,
19:42,4.74837,4.12413,0.62424,9.437126811,
19:44,4.74882,4.14582,0.603,9.110512075,
19:46,4.74799,4.1666,0.58139,9.204597533,
19:48,4.74632,4.18678,0.55954,9.509147864,
