time,Actual,Simulation,Error
4:46,40.9125,40.87722,0.086307239
4:48,40.8625,40.70182,0.394773502
4:50,40.425,40.37559,0.122375921
4:52,41,41.0592,0.144182059
4:54,41.375,41.36848,0.015760792
4:56,41.2625,41.20738,0.133762447
4:58,41.4875,41.59881,0.26757977
5:00,41,40.88523,0.280712619
5:02,40.5625,40.52233,0.099130529
5:04,40.5125,40.58289,0.17344748
5:06,40.9375,40.90439,0.080944857
5:08,41.2,41.11979,0.195064226
5:10,41.6375,41.68529,0.114644758
5:12,41.2875,41.22237,0.157996738
5:14,41.4125,41.35801,0.131751987
5:16,41.15,41.07047,0.19364278
5:18,41.575,41.62722,0.125446763
5:20,40.8,40.67622,0.304305562
5:22,41.2625,41.22984,0.079214472
5:24,41.7875,41.76568,0.052243852
5:26,41.2875,41.21316,0.180379277
5:28,41.4125,41.28161,0.317066122
5:30,41.2,41.03617,0.399233164
5:32,40.9375,40.78334,0.377997486
5:34,40.6875,40.71336,0.063517234
5:36,41.0875,40.97937,0.263864476
5:38,41.0875,41.04558,0.102130363
5:40,40.9125,40.93309,0.050301602
5:42,40.8625,40.85788,0.011307488
5:44,40.6875,40.57834,0.269010512
5:46,40.9125,41.00164,0.217405938
5:48,40.825,40.85847,0.08191692
5:50,40.9125,41.06885,0.380702162
5:52,41.2,41.3064,0.257587202
5:54,40.9125,40.89602,0.04029732
5:56,40.9125,40.86102,0.125988044
5:58,40.6875,40.67305,0.03552721
6:00,40.6875,40.60559,0.201720995
6:02,40.7125,40.6601,0.128873269
6:04,40.5125,40.49263,0.049070658
6:06,40.6875,40.80744,0.293916992
6:08,40.8625,40.9179,0.135393068
6:10,40.7125,40.79158,0.193863538
6:12,41.2,41.05939,0.342455161
6:14,40.3875,40.38216,0.013223661
6:16,40.5125,40.45203,0.149485699
6:18,40.5375,40.57416,0.090353072
6:20,40.8,40.79161,0.020567955
6:22,40.3875,40.24555,0.352709803
6:24,40.625,40.67834,0.131126295
6:26,40.6875,40.69505,0.018552625
6:28,40.775,40.83465,0.146076922
6:30,41,40.98524,0.036012965
6:32,40.9375,40.8961,0.101232147
6:34,41.15,41.06912,0.196936287
6:36,41.2625,41.1588,0.25195098
6:38,41.55,41.59883,0.117383109
6:40,41.2375,41.13229,0.255784446
6:42,41.0625,41.01958,0.104632958
6:44,42.3625,42.57367,0.496010797
6:46,42.8,42.92817,0.298568516
6:48,43.4,43.20877,0.442572191
6:50,43.4625,43.21778,0.566248428
6:52,43.375,43.03937,0.779820894
6:54,42.65,42.10078,1.304536401
6:56,43.1125,42.74719,0.854582488
6:58,43,42.61929,0.893280953
7:00,43.4,43.08119,0.740021341
7:02,43.6625,43.33119,0.764599357
7:04,43.175,42.65867,1.210375288
7:06,43,42.51291,1.14574608
7:08,42.675,42.24358,1.02126761
7:10,43.5125,42.18925,3.136462487
7:12,43.9,43.19799,1.62509876
7:14,44.1,42.93657,2.709648209
7:16,45.2,44.35748,1.89938653
7:18,44.0375,43.31888,1.658907155
7:20,45.4875,44.61059,1.965699176
7:22,45.4875,44.49919,2.220961775
7:24,45.8625,44.78765,2.399880324
7:26,45.8375,44.79722,2.322197672
7:28,45.2,43.96765,2.802856191
7:30,44.675,43.54082,2.604865963
7:32,45.1375,44.29532,1.901284379
7:34,44.825,43.87017,2.176490312
7:36,45,43.89959,2.506652112
7:38,44.7375,43.7574,2.239849717
7:40,45.1125,44.12254,2.243660496
7:42,44.9625,44.0008,2.185642079
7:44,44.875,43.7844,2.490841487
7:46,44.475,43.53524,2.158619087
7:48,44.5875,43.87618,1.621198564
7:50,44.875,43.88849,2.247764733
7:52,44.875,43.84806,2.342042042
7:54,45.1125,44.28621,1.865795244
7:56,45,44.0529,2.149915216
7:58,45.425,44.34707,2.430667911
8:00,45.3125,44.18081,2.561496722
8:02,45.1375,44.11318,2.322027113
8:04,45.1125,43.94266,2.662196599
8:06,44.9125,43.81577,2.50304856
8:08,44.6125,43.57634,2.377804102
8:10,45.6875,44.67032,2.277082412
8:12,45.025,44.00576,2.31615134
8:14,44.85,43.6098,2.843856197
8:16,44.9625,43.83368,2.575234386
8:18,44.85,43.70262,2.625426119
8:20,44.9625,44.08323,1.994568002
8:22,44.875,43.86813,2.295219787
8:24,44.3,43.45533,1.943766162
8:26,45.05,43.96634,2.464749169
8:28,45.1125,44.08515,2.330376555
8:30,44.5375,43.5996,2.151166524
8:32,44.675,43.78014,2.043986154
8:34,44.6125,43.76938,1.926278142
8:36,44.5625,43.58348,2.24630984
8:38,45.2,44.22628,2.201677374
8:40,44.9625,43.8918,2.439407816
8:42,45.025,44.01091,2.304178668
8:44,44.875,43.81859,2.410871733
8:46,44.85,43.68136,2.675374576
8:48,44.7375,43.62494,2.55028431
8:50,44.325,43.41212,2.102822898
8:52,45.025,44.18231,1.907301814
8:54,44.3,43.39752,2.079565837
8:56,44.9125,43.76039,2.632769041
8:58,44.9625,43.98067,2.232412558
9:00,44.3,43.35295,2.184511089
9:02,44.5375,43.64873,2.036187536
9:04,44.5375,43.61138,2.123574168
9:06,44.675,43.79361,2.012599555
9:08,44.7625,43.86329,2.050028623
9:10,44.475,43.49101,2.262513563
9:12,45,44.12101,1.992225473
9:14,44.7,43.74023,2.194250007
9:16,44.7,43.73956,2.195815413
9:18,44.825,43.83611,2.255879913
9:20,44.4125,43.51442,2.063867564
9:22,44.7375,43.88005,1.954077081
9:24,44.9625,43.98291,2.227205976
9:26,44.7,43.7772,2.107946602
9:28,44.275,43.18881,2.514980153
9:30,44.15,43.30647,1.947815188
9:32,44.7375,43.76573,2.220390246
9:34,44.325,43.33166,2.292411599
9:36,44.125,43.17294,2.20522392
9:38,44.125,43.17028,2.211521445
9:40,43.6625,42.88012,1.824575118
9:42,44.2375,43.36796,2.005028597
9:44,44.45,43.60818,1.930417642
9:46,44.675,43.82118,1.94841855
9:48,44.2375,43.22,2.354234151
9:50,44.5625,43.61665,2.168552605
9:52,44.275,43.31727,2.210965742
9:54,44.475,43.46811,2.316387807
9:56,44.3875,43.43541,2.191967337
9:58,43.8375,42.96854,2.022316793
10:00,44.15,43.32359,1.907528901
10:02,43.8375,42.74382,2.558685677
10:04,43.8625,42.97937,2.054776513
10:06,43.8625,42.94163,2.144469132
10:08,44.125,43.55725,1.303456945
10:10,44.1875,43.31205,2.021261981
10:12,44.1,43.20542,2.070527263
10:14,43.9875,43.19026,1.84587914
10:16,43.6625,42.93816,1.68693768
10:18,43.6625,42.86526,1.859874406
10:20,44.3875,43.69345,1.588453189
10:22,44.3,43.40355,2.065384053
10:24,43.9,43.01556,2.05609319
10:26,43.5125,42.85995,1.522516942
