00:00 500 
01:00 500
02:00 500
03:00 500
04:00 500
05:00 500
06:00 500
06:59 500
07:00 550
08:00 550
09:00 550 
10:00 550
11:00 550 
12:00 550 
13:00 550
13:59 550
14:00 500
15:00 500
15:59 500
16:00 420
17:00 420
18:00 420
19:00 420
20:00 420 
20:59 420
21:00 500
22:00 500
23:00 500
