time,Actual,Simulation,Error
5:18,11.84278,11.97394,1.10751023
5:20,11.67999,11.76972,0.768236959
5:22,11.75324,11.84471,0.778253486
5:24,11.92609,12.0258,0.836066137
5:26,11.89053,11.93426,0.367771664
5:28,11.8516,11.91284,0.51672348
5:30,11.76957,11.84333,0.626700891
5:32,11.6222,11.7464,1.068644491
5:34,11.62103,11.71334,0.794335786
5:36,11.63459,11.76028,1.080313101
5:38,11.74998,11.7904,0.344000586
5:40,11.70492,11.77512,0.599747798
5:42,11.60041,11.75312,1.316418989
5:44,11.61549,11.66302,0.409194963
5:46,11.66195,11.75868,0.82944962
5:48,11.62735,11.75964,1.137748498
5:50,11.75569,11.8301,0.632970077
5:52,11.84376,11.93116,0.737941329
5:54,11.67279,11.85543,1.564664489
5:56,11.59838,11.8186,1.898713441
5:58,11.49537,11.76754,2.367648888
6:00,11.51157,11.72514,1.855263878
6:02,11.50218,11.72223,1.913115601
6:04,11.47183,11.67601,1.77983809
6:06,11.58522,11.75643,1.477831237
6:08,11.61387,11.81647,1.744465884
6:10,11.59837,11.80907,1.816634579
6:12,11.48923,11.85621,3.194121799
6:14,11.48566,11.70434,1.903939347
6:16,11.42738,11.66445,2.074578775
6:18,11.44585,11.69646,2.189527209
6:20,11.47793,11.75593,2.422039514
6:22,11.23743,11.61109,3.325137509
6:24,11.30852,11.68169,3.299901313
6:26,11.46655,11.71403,2.158277773
6:28,11.50532,11.76081,2.220624894
6:30,11.49594,11.81328,2.760452821
6:32,11.55822,11.80464,2.131989182
6:34,11.49183,11.8414,3.041900202
6:36,11.56862,11.87444,2.643530516
6:38,11.68588,12.018,2.842062386
6:40,11.64464,11.94336,2.56530043
6:42,11.6312,11.89755,2.289961483
6:44,12.06304,12.34067,2.301492824
6:46,12.26512,12.6203,2.89585426
6:48,12.40503,12.77597,2.990238637
6:50,12.3581,12.85167,3.993898738
6:52,12.45951,12.84792,3.11737781
6:54,12.1096,12.59067,3.972633283
6:56,12.22029,12.70396,3.957925712
6:58,12.23387,12.72843,4.042547452
7:00,12.39849,12.87042,3.806350612
7:02,12.51776,13.00694,3.907887673
7:04,12.4409,12.86327,3.395011615
7:06,12.29488,12.78442,3.981657405
7:08,12.21962,12.70709,3.989240255
7:10,12.44323,12.55069,0.863602135
7:12,12.6766,12.75683,0.632898411
7:14,12.7769,12.67597,0.789941222
7:16,13.10114,12.99262,0.828324863
7:18,12.77986,12.83838,0.45790799
7:20,13.45336,13.08927,2.706312772
7:22,13.52532,13.15929,2.706257597
7:24,13.65413,13.17746,3.491031651
7:26,13.6377,13.18611,3.311335489
7:28,13.26404,13.11661,1.111501473
7:30,13.15782,12.80726,2.664271133
7:32,13.52602,12.96963,4.113479057
7:34,13.37131,12.91096,3.442818991
7:36,13.31133,12.86267,3.370512188
7:38,13.32214,12.81158,3.832417314
7:40,13.35729,12.88206,3.557832465
7:42,13.29109,12.87214,3.152111678
7:44,13.27007,12.78598,3.647983771
7:46,13.30737,12.69514,4.600683681
7:48,13.34131,12.78366,4.17987439
7:50,13.36323,12.8019,4.200556303
7:52,13.273,12.77598,3.744594289
7:54,13.5252,12.89984,4.623665454
7:56,13.55023,12.87969,4.948550689
7:58,13.46036,12.93013,3.939196277
8:00,13.47993,12.89294,4.354547835
8:02,13.45065,12.86095,4.384174742
8:04,13.35647,12.7881,4.255390833
8:06,13.289,12.72155,4.270072993
8:08,13.25547,12.63293,4.696476247
8:10,13.49026,12.88551,4.482863933
8:12,13.45814,12.80139,4.879946263
8:14,13.3458,12.62124,5.429123769
8:16,13.35722,12.61818,5.532887831
8:18,13.24061,12.56956,5.068119973
8:20,13.34182,12.66495,5.073295847
8:22,13.27057,12.63895,4.759554413
