time,Actual,Stope,Station,0.212227045
1:18,3.385660938,3.385660938,3.385660938,3.550740148
1:20,3.363294771,3.363294771,3.363294771,3.54450289
1:22,3.359505251,3.359505251,3.359505251,3.540296368
1:24,3.353840962,3.353840962,3.353840962,3.540296368
1:26,3.368148289,3.368148289,3.368148289,3.54450289
1:28,3.33807869,3.33807869,3.33807869,3.546533625
1:30,3.377355535,3.377355535,3.377355535,3.540296368
1:32,3.390949828,3.390949828,3.390949828,3.540296368
1:34,3.375853943,3.375853943,3.375853943,3.546533625
1:36,3.388284281,3.388284281,3.388284281,3.550740148
1:38,3.384967895,3.384967895,3.384967895,3.550740148
1:40,3.373819242,3.373819242,3.373819242,3.54450289
1:42,3.376027204,3.376027204,3.376027204,3.540296368
1:44,3.408771236,3.408771236,3.408771236,3.540296368
1:46,3.408780121,3.408780121,3.408780121,3.54450289
1:48,3.4080893,3.4080893,3.4080893,3.546533625
1:50,3.397053933,3.397053933,3.397053933,3.540296368
1:52,3.388968438,3.388968438,3.388968438,3.538193106
1:54,3.407940474,3.407940474,3.407940474,3.538193106
1:56,3.406345588,3.406345588,3.406345588,3.538193106
1:58,3.420870601,3.420870601,3.420870601,3.54450289
2:00,3.393833062,3.393833062,3.393833062,3.550740148
2:02,3.419868799,3.419868799,3.419868799,3.548636886
2:04,3.377142291,3.377142291,3.377142291,3.540296368
2:06,3.371860064,3.371860064,3.371860064,3.533986584
2:08,3.384679127,3.384679127,3.384679127,3.517160494
2:10,3.319706403,3.319706403,3.319706403,3.515057233
2:12,3.40242279,3.40242279,3.40242279,3.508819975
2:14,3.383499623,3.383499623,3.383499623,3.513026498
2:16,3.400967845,3.400967845,3.400967845,3.515057233
2:18,3.422752034,3.422752034,3.422752034,3.525573539
2:20,3.425779651,3.425779651,3.425779651,3.5276768
2:22,3.405126099,3.405126099,3.405126099,3.5276768
2:24,3.455196191,3.455196191,3.455196191,3.536089845
2:26,3.446781946,3.446781946,3.446781946,3.54450289
2:28,3.44246598,3.44246598,3.44246598,3.54450289
2:30,3.414122323,3.414122323,3.414122323,3.540296368
2:32,3.368325992,3.368325992,3.368325992,3.538193106
2:34,3.376722468,3.376722468,3.376722468,3.550740148
2:36,3.397180546,3.397180546,3.397180546,3.559153193
2:38,3.368214928,3.368214928,3.368214928,3.565462976
2:40,3.37212884,3.37212884,3.37212884,3.567566238
2:42,3.343669676,3.343669676,3.343669676,3.565462976
2:44,3.352728096,3.352728096,3.352728096,3.565462976
2:46,3.380372047,3.380372047,3.380372047,3.565462976
2:48,3.345802115,3.345802115,3.345802115,3.567566238
2:50,3.3067163,3.3067163,3.3067163,3.57177276
2:52,3.379772298,3.379772298,3.379772298,3.575979283
2:54,3.32009735,3.32009735,3.32009735,3.578010018
2:56,3.34787902,3.34787902,3.34787902,3.580113279
2:58,3.353938699,3.353938699,3.353938699,3.58221654
3:00,3.34367634,3.34367634,3.34367634,3.588526324
3:02,3.364318786,3.364318786,3.364318786,3.590629585
3:04,3.390105738,3.390105738,3.390105738,3.592732846
3:06,3.37665805,3.37665805,3.37665805,3.596939369
3:08,3.343063264,3.343063264,3.343063264,3.592732846
3:10,3.341192938,3.341192938,3.341192938,3.586423063
3:12,3.331166036,3.331166036,3.331166036,3.575979283
3:14,3.304770451,3.304770451,3.304770451,3.567566238
3:16,3.320352798,3.320352798,3.320352798,3.559153193
3:18,3.334540176,3.334540176,3.334540176,3.548636886
3:20,3.343762971,3.343762971,3.343762971,3.540296368
3:22,3.330706229,3.330706229,3.330706229,3.54450289
3:24,3.368123855,3.368123855,3.368123855,3.546533625
3:26,3.3940352,3.3940352,3.3940352,3.550740148
3:28,3.403391272,3.403391272,3.403391272,3.559153193
3:30,3.381382734,3.381382734,3.381382734,3.561256454
3:32,3.391880549,3.391880549,3.391880549,3.559153193
3:34,3.373839234,3.373839234,3.373839234,3.550740148
3:36,3.363978928,3.363978928,3.363978928,3.546533625
3:38,3.330646255,3.330646255,3.330646255,3.540296368
3:40,3.350106974,3.350106974,3.350106974,3.546533625
3:42,3.437414767,3.437414767,3.437414767,3.613692933
3:44,3.320474969,3.320474969,3.320474969,3.645169325
3:46,3.38404606,3.38404606,3.38404606,3.664098676
3:48,3.290472009,3.290472009,3.290472009,3.666201938
3:50,3.248314151,3.248314151,3.248314151,3.659892154
3:52,3.215481267,3.215481267,3.215481267,3.645169325
3:54,3.208928462,3.208928462,3.208928462,3.630519023
3:56,3.213708678,3.213708678,3.213708678,3.611589671
3:58,3.204228213,3.204228213,3.204228213,3.601145891
4:00,3.225796937,3.225796937,3.225796937,3.592732846
4:02,3.227944924,3.227944924,3.227944924,3.596939369
4:04,3.263696582,3.263696582,3.263696582,3.596939369
4:06,3.281515768,3.281515768,3.281515768,3.601145891
4:08,3.297953312,3.297953312,3.297953312,3.611589671
4:10,3.303073385,3.303073385,3.303073385,3.617899455
4:12,3.270913552,3.270913552,3.270913552,3.643066064
4:14,3.254806981,3.254806981,3.254806981,3.645169325
4:16,3.228891193,3.228891193,3.228891193,3.643066064
4:18,3.210892082,3.210892082,3.210892082,3.634725545
4:20,3.202822137,3.202822137,3.202822137,3.632622284
4:22,3.159829074,3.159829074,3.159829074,3.628415761
4:24,3.26966963,3.26966963,3.26966963,3.622105978
4:26,3.243722745,3.243722745,3.243722745,3.628415761
4:28,3.205485463,3.205485463,3.205485463,3.630519023
4:30,3.20243119,3.20243119,3.20243119,3.630519023
4:32,3.205843091,3.205843091,3.205843091,3.624209239
4:34,3.165062433,3.165062433,3.165062433,3.620002716
4:36,3.184476505,3.184476505,3.184476505,3.617899455
4:38,3.218733235,3.218733235,3.218733235,3.620002716
4:40,3.200856295,3.200856295,3.200856295,3.630519023
4:42,3.244602375,3.244602375,3.244602375,3.634725545
4:44,3.217878039,3.217878039,3.217878039,3.634725545
4:46,3.197271134,3.197271134,3.197271134,3.641035329
4:48,3.184918542,3.184918542,3.184918542,3.641035329
4:50,3.216680764,3.216680764,3.216680764,3.638932068
4:52,3.176650901,3.176650901,3.176650901,3.638932068
4:54,3.197913087,3.197913087,3.197913087,3.634725545
4:56,3.18035157,3.18035157,3.18035157,3.632622284
4:58,3.177248428,3.177248428,3.177248428,3.628415761
5:00,3.154946679,3.154946679,3.154946679,3.617899455
5:02,3.128009099,3.128009099,3.128009099,3.613692933
5:04,3.219646185,3.219646185,3.219646185,3.630519023
5:06,3.255950945,3.255950945,3.255950945,3.638932068
5:08,3.21584778,3.21584778,3.21584778,3.638932068
5:10,3.189918665,3.189918665,3.189918665,3.634725545
5:12,3.147378745,3.147378745,3.147378745,3.638932068
5:14,3.220830133,3.220830133,3.220830133,3.641035329
5:16,3.217980218,3.217980218,3.217980218,3.641035329
5:18,3.186768876,3.186768876,3.186768876,3.641035329
5:20,3.170846671,3.170846671,3.170846671,3.634725545
5:22,3.160417716,3.160417716,3.160417716,3.630519023
5:24,3.150886162,3.150886162,3.150886162,3.624209239
5:26,3.175400315,3.175400315,3.175400315,3.622105978
5:28,3.146958921,3.146958921,3.146958921,3.622105978
5:30,3.210283449,3.210283449,3.210283449,3.630519023
5:32,3.227036416,3.227036416,3.227036416,3.638932068
5:34,3.194765519,3.194765519,3.194765519,3.638932068
5:36,3.209772552,3.209772552,3.209772552,3.638932068
5:38,3.206551682,3.206551682,3.206551682,3.638932068
5:40,3.190247416,3.190247416,3.190247416,3.638932068
5:42,3.213586507,3.213586507,3.213586507,3.632622284
5:44,3.148571578,3.148571578,3.148571578,3.628415761
5:46,3.179012132,3.179012132,3.179012132,3.590629585
5:48,3.159375931,3.159375931,3.159375931,3.586423063
5:50,3.194065813,3.194065813,3.194065813,3.592732846
5:52,3.260540129,3.260540129,3.260540129,3.607455675
5:54,3.264189708,3.264189708,3.264189708,3.622105978
5:56,3.261624119,3.261624119,3.261624119,3.630519023
5:58,3.220081558,3.220081558,3.220081558,3.632622284
6:00,3.236294752,3.236294752,3.236294752,3.632622284
6:02,3.540975737,3.540975737,3.540975737,3.632622284
6:04,3.504653207,3.504653207,3.504653207,3.628415761
6:06,3.560156574,3.560156574,3.560156574,3.620002716
6:08,3.420815069,3.420815069,3.420815069,3.611589671
6:10,3.452781649,3.452781649,3.452781649,3.613692933
6:12,3.486973962,3.486973962,3.486973962,3.611589671
6:14,3.466438139,3.466438139,3.466438139,3.609558936
6:16,3.476296223,3.476296223,3.476296223,3.613692933
6:18,3.508449392,3.508449392,3.508449392,3.513026498
6:20,3.575183599,3.575183599,3.575183599,3.498303669
6:22,3.652684398,3.652684398,3.652684398,3.523470278
6:24,3.672014061,3.672014061,3.672014061,3.540296368
6:26,3.658328695,3.658328695,3.658328695,3.559153193
6:28,3.643024009,3.643024009,3.643024009,3.575979283
6:30,3.666367543,3.666367543,3.666367543,3.586423063
6:32,3.599362338,3.599362338,3.599362338,3.592732846
6:34,3.575276893,3.575276893,3.575276893,3.604355473
6:36,3.548412615,3.548412615,3.548412615,3.620357915
6:38,3.548401509,3.548401509,3.548401509,3.629290894
6:40,3.473919443,3.473919443,3.473919443,3.636997929
6:42,3.515479774,3.515479774,3.515479774,3.635873293
6:44,3.472753265,3.472753265,3.472753265,3.638509968
6:46,3.517094651,3.517094651,3.517094651,3.645824317
6:48,3.449076538,3.449076538,3.449076538,3.621369355
6:50,3.489761681,3.489761681,3.489761681,3.621813321
6:52,3.540147196,3.540147196,3.540147196,3.654457091
6:54,3.54027381,3.54027381,3.54027381,3.644127139
6:56,3.550480636,3.550480636,3.550480636,3.643680783
6:58,3.544914084,3.544914084,3.544914084,3.615534733
7:00,3.551937802,3.551937802,3.551937802,3.657226921
7:02,3.57087874,3.57087874,3.57087874,3.566288446
7:04,3.602836435,3.602836435,3.602836435,3.522529265
7:06,3.698829471,3.698829471,3.698829471,3.475754603
7:08,3.764832874,3.764832874,3.764832874,3.490095822
7:10,3.779071341,3.779071341,3.779071341,3.472760812
7:12,3.798454315,3.798454315,3.798454315,3.51125515
7:14,3.840683255,3.840683255,3.840683255,3.517424408
7:16,3.822444245,3.822444245,3.822444245,3.574854539
7:18,3.840627722,3.840627722,3.840627722,3.535082928
7:20,3.870128671,3.870128671,3.870128671,3.547788889
