time,Actual,Simulation,Savings,0.921059429,7.804575441
17:26,10.61032,9.63268,0.97764,9.21404821,
17:28,10.58946,9.61774,0.97172,9.176294164,
17:30,10.47367,9.57312,0.90055,8.598227746,
17:32,10.45668,9.49816,0.95852,9.166580597,
17:34,10.50509,9.49812,1.00697,9.58554377,
17:36,10.45591,9.50956,0.94635,9.050862144,
17:38,10.55096,9.50698,1.04398,9.894644658,
17:40,10.52565,9.55697,0.96868,9.203042092,
17:42,10.57352,9.55647,1.01705,9.618840273,
17:44,10.60109,9.59548,1.00561,9.485911354,
17:46,10.55816,9.60319,0.95497,9.044852512,
17:48,10.09268,9.37467,0.71801,7.11416591,
17:50,9.90497,9.13367,0.7713,7.78699986,
17:52,9.85446,8.98824,0.86622,8.790131575,
17:54,9.84539,8.93735,0.90804,9.222996753,
17:56,9.93874,8.94803,0.99071,9.968164979,
17:58,9.88983,8.99311,0.89672,9.067092154,
18:00,9.91623,8.97055,0.94568,9.536688842,
18:02,9.95954,9.0001,0.95944,9.633376642,
18:04,9.94334,9.02063,0.92271,9.279678659,
18:06,10.03486,9.03597,0.99889,9.95419966,
18:08,10.00519,9.08604,0.91915,9.186732086,
18:10,9.9333,9.04719,0.88611,8.920600405,
18:12,9.91964,9.00344,0.9162,9.236222282,
18:14,9.93808,8.99871,0.93937,9.452228197,
18:16,9.93497,9.00543,0.92954,9.356243652,
18:18,9.93296,9.00243,0.93053,9.368103768,
18:20,9.89955,8.99261,0.90694,9.161426529,
18:22,9.87516,8.96592,0.90924,9.207344489,
18:24,9.97895,8.97935,0.9996,10.01708597,
18:26,10.00259,9.04749,0.9551,9.548526932,
18:28,9.92583,9.04458,0.88125,8.878350727,
18:30,9.9508,9.00673,0.94407,9.487377899,
18:32,9.87072,9.00153,0.86919,8.805740615,
18:34,9.96426,8.9752,0.98906,9.926075795,
18:36,9.94769,9.02759,0.9201,9.249383525,
18:38,9.97494,9.02247,0.95247,9.548628864,
18:40,9.95456,9.03599,0.91857,9.227630352,
18:42,9.92123,9.01481,0.90642,9.136165576,
18:44,9.98305,9.01334,0.96971,9.713564492,
18:46,9.9688,9.0451,0.9237,9.265909638,
18:48,9.95632,9.03306,0.92326,9.273104922,
18:50,9.93766,9.02111,0.91655,9.222996158,
18:52,9.91463,9.00386,0.91077,9.186121923,
18:54,9.89273,8.98357,0.90916,9.190183094,
18:56,9.96964,8.98924,0.9804,9.833855586,
18:58,9.98102,9.039,0.94202,9.438113539,
19:00,9.93355,9.03453,0.89902,9.050339506,
19:02,9.91993,9.00456,0.91537,9.227585275,
19:04,9.94832,9.00104,0.94728,9.522009746,
19:06,9.94532,9.0153,0.93002,9.351333089,
19:08,9.92519,9.01053,0.91466,9.215541466,
19:10,9.88928,8.98912,0.90016,9.102381569,
19:12,9.94407,8.97944,0.96463,9.700555205,
19:14,9.9544,9.01582,0.93858,9.428795307,
19:16,9.97521,9.02708,0.94813,9.504862554,
19:18,9.91356,9.02524,0.88832,8.96065591,
19:20,10.03842,9.02336,1.01506,10.11175065,
19:22,9.9712,9.08108,0.89012,8.926909499,
19:24,9.93696,9.03049,0.90647,9.122206389,
19:26,9.92771,9.01146,0.91625,9.229218017,
19:28,9.97068,9.01293,0.95775,9.605663806,
19:30,9.9125,9.02282,0.88968,8.975334174,
19:32,9.89836,8.9826,0.91576,9.251633604,
19:34,9.89955,8.97364,0.92591,9.353051401,
19:36,9.93102,8.98214,0.94888,9.554708378,
19:38,9.89521,8.99379,0.90142,9.109660128,
19:40,9.90554,8.97403,0.93151,9.403929518,
19:42,9.92124,8.98496,0.93628,9.437126811,
19:44,9.88254,8.98219,0.90035,9.110512075,
19:46,9.86268,8.95486,0.90782,9.204597533,
19:48,9.88974,8.94931,0.94043,9.509147864,
19:50,9.94453,8.98082,0.96371,9.690855174,
19:52,9.9151,9.00752,0.90758,9.153513328,
19:54,9.9363,8.9952,0.9411,9.471332387,
19:56,9.90525,9.0033,0.90195,9.105777239,
19:58,9.88281,8.97481,0.908,9.187670308,
20:00,10.03413,8.99944,1.03469,10.31170615,
20:02,10.08361,9.1042,0.97941,9.712890522,
20:04,9.99849,9.1138,0.88469,8.848236084,
20:06,9.9424,9.05239,0.89001,8.951661571,
20:08,9.94618,9.01691,0.92927,9.34298394,
20:10,9.93401,9.01445,0.91956,9.256684863,
20:12,9.90057,8.99693,0.90364,9.127151265,
20:14,10.01631,9.00865,1.00766,10.06019183,
20:16,10.49829,9.28994,1.20835,11.50996972,
20:18,10.60466,9.52505,1.07961,10.18052441,
20:20,10.54113,9.58828,0.95285,9.039353466,
20:22,10.53512,9.56081,0.97431,9.248209797,
20:24,10.46425,9.53887,0.92538,8.843252025,
20:26,10.39047,9.47301,0.91746,8.829821943,
20:28,10.46931,9.44857,1.02074,9.749830696,
20:30,10.42665,9.48048,0.94617,9.074534966,
20:32,10.42728,9.45698,0.9703,9.305398915,
20:34,10.4084,9.45336,0.95504,9.175665808,
20:36,10.38144,9.43134,0.9501,9.151909562,
20:38,10.39495,9.41943,0.97552,9.384556924,
20:40,11.2357,9.77675,1.45895,12.98494976,
20:42,11.44644,10.21483,1.23161,10.75976461,
20:44,11.39162,10.3476,1.04402,9.164807113,
20:46,11.28723,10.30862,0.97861,8.670063426,
20:48,11.21304,10.23217,0.98087,8.747583171,
20:50,11.13589,10.15928,0.97661,8.769932174,
20:52,11.03508,10.07563,0.95945,8.694545033,
20:54,11.03775,10.01554,1.02221,9.26103599,
20:56,11.0537,10.01807,1.03563,9.369080037,
20:58,11.07021,10.02881,1.0414,9.40722895,
21:00,11.0708,10.04085,1.02995,9.303302381,
21:02,11.1235,10.06103,1.06247,9.551579988,
21:04,11.04118,10.06523,0.97595,8.839182044,
21:06,11.0974,10.03888,1.05852,9.538450448,
21:08,11.12259,10.07738,1.04521,9.397181772,
21:10,11.16406,10.10461,1.05945,9.489827178,
21:12,11.29572,10.17178,1.12394,9.950140407,
21:14,12.13852,10.6039,1.53462,12.64256268,
21:16,12.2618,11.01076,1.25104,10.20274348,
21:18,12.27032,11.11858,1.15174,9.386389271,
21:20,12.21429,11.13188,1.08241,8.861833148,
21:22,12.16509,11.09209,1.073,8.820321099,
21:24,12.06045,11.02781,1.03264,8.562201245,
21:26,12.06217,10.97124,1.09093,9.044226702,
21:28,11.99362,10.94088,1.05274,8.777500038,
21:30,11.9032,10.86682,1.03638,8.706734324,
21:32,11.82654,10.78853,1.03801,8.776954206,
21:34,11.81274,10.73992,1.07282,9.081889553,
21:36,11.74344,10.70302,1.04042,8.859584585,
21:38,11.6477,10.62899,1.01871,8.746018527,
21:40,11.73212,10.60473,1.12739,9.609431203,
21:42,11.73503,10.64391,1.09112,9.297973674,
21:44,11.75292,10.6521,1.10082,9.366353213,
21:46,11.78917,10.67756,1.11161,9.429077704,
21:48,11.75,10.684,1.066,9.072340426,
21:50,11.74233,10.66191,1.08042,9.201069975,
21:52,11.66163,10.6287,1.03293,8.857509628,
21:54,11.74106,10.61414,1.12692,9.598111244,
21:56,11.76548,10.65724,1.10824,9.419420202,
21:58,11.72333,10.65467,1.06866,9.115669353,
22:00,11.5689,10.58181,0.98709,8.532271867,
22:02,11.75653,10.57175,1.18478,10.07763345,
22:04,11.79821,10.67737,1.12084,9.500085182,
22:06,11.74017,10.68053,1.05964,9.025763681,
22:08,11.79252,10.67617,1.11635,9.466594078,
22:10,11.76748,10.6946,1.07288,9.117330134,
22:12,11.68681,10.65142,1.03539,8.859474912,
22:14,11.70916,10.61876,1.0904,9.312367411,
22:16,11.69749,10.62394,1.07355,9.177609898,
22:18,11.78293,10.64437,1.13856,9.662791852,
22:20,11.6357,10.63582,0.99988,8.593208831,
22:22,11.75936,10.60761,1.15175,9.794325542,
22:24,11.75163,10.66667,1.08496,9.232421375,
22:26,11.76919,10.67105,1.09814,9.330633629,
22:28,11.79422,10.6921,1.10212,9.344577259,
22:30,11.77494,10.70244,1.0725,9.108326667,
22:32,11.77797,10.69283,1.08514,9.213302462,
22:34,11.76174,10.69026,1.07148,9.1098766,
22:36,11.86128,10.71519,1.14609,9.662447898,
22:38,11.81935,10.74932,1.07003,9.053205125,
22:40,11.84707,10.73896,1.10811,9.353451951,
22:42,11.83882,10.75159,1.08723,9.183601068,
22:44,11.81951,10.74261,1.0769,9.11120681,
22:46,11.82361,10.73585,1.08776,9.199897493,
22:48,11.8267,10.74079,1.08591,9.181851235,
22:50,11.84951,10.74966,1.09985,9.281818404,
22:52,11.84633,10.7609,1.08543,9.16258453,
22:54,11.95588,10.79796,1.15792,9.684941635,
22:56,12.05726,10.8886,1.16866,9.692583555,
22:58,12.02771,10.93774,1.08997,9.062157302,
23:00,12.07441,10.94927,1.12514,9.318384915,
23:02,12.14193,11.00121,1.14072,9.394882033,
23:04,12.09988,11.02447,1.07541,8.887774094,
23:06,12.06409,10.99448,1.06961,8.866064494,
23:08,12.13182,11.00081,1.13101,9.322673762,
23:10,12.09558,11.01997,1.07561,8.89258721,
23:12,12.06959,10.99338,1.07621,8.916707196,
23:14,12.1078,10.99646,1.11134,9.178711244,
23:16,12.12632,11.01969,1.10663,9.125851866,
23:18,12.13243,11.03141,1.10102,9.075016299,
23:20,12.05716,11.00762,1.04954,8.704703263,
23:22,12.01309,10.95599,1.0571,8.799567805,
23:24,12.07305,10.95198,1.12107,9.28572316,
23:26,12.04769,10.96913,1.07856,8.952421585,
23:28,12.07187,10.9664,1.10547,9.157404777,
23:30,12.17327,11.01289,1.16038,9.532196361,
23:32,12.14522,11.05587,1.08935,8.969372313,
23:34,12.13975,11.0448,1.09495,9.019543236,
23:36,12.22754,11.07498,1.15256,9.425935225,
23:38,12.22745,11.1198,1.10765,9.058716249,
23:40,12.15283,11.09773,1.0551,8.681928407,
23:42,12.16669,11.0654,1.10129,9.051681271,
23:44,12.12092,11.05209,1.06883,8.818060015,
23:46,12.18321,11.0501,1.13311,9.300586627,
23:48,12.19839,11.08621,1.11218,9.11743271,
23:50,12.20361,11.09676,1.10685,9.069857198,
23:52,12.20275,11.10108,1.10167,9.028046957,
23:54,12.20225,11.10164,1.10061,9.019729968,
23:56,12.20178,11.10142,1.10036,9.018028517,
23:58,12,11.10102,0.89898,7.4915,
