time,Actual,Simulation,MAE,MSE,,MAE %,MSE ,MR %,Coef,R-square
23:00,398.15,398.14938,0.00015572,3.844E-07,,,,,,
23:02,399.02,399.02015,3.75921E-05,2.25E-08,,,,,,
23:04,399.59,399.58979,5.25539E-05,4.41E-08,,,,,,
23:06,399.31,399.30789,0.000528412,4.4521E-06,,,,,,
23:08,399.59,399.58905,0.000237744,9.025E-07,,,,,,
23:10,399.59,399.58759,0.000603118,5.8081E-06,,,,,,
23:12,399.59,399.58703,0.000743262,8.8209E-06,,,,,,
23:14,399.88,399.87636,0.000910273,1.32496E-05,,,,,,
23:16,399.31,399.30696,0.000761313,9.2416E-06,,,,,,
23:18,398.44,398.43679,0.000805642,1.03041E-05,,,,,,
23:20,399.31,399.30702,0.000746287,8.8804E-06,,,,,,
23:22,399.59,399.58616,0.000960985,1.47456E-05,,,,,,
23:24,399.02,399.01655,0.000864618,1.19025E-05,,,,,,
23:26,399.02,399.01679,0.000804471,1.03041E-05,,,,,,
23:28,398.44,398.43649,0.000880936,1.23201E-05,,,,,,
23:30,399.02,399.01898,0.000255626,1.0404E-06,,,,,,
23:32,399.02,399.01867,0.000333317,1.7689E-06,,,,,,
23:34,399.59,399.58899,0.000252759,1.0201E-06,,,,,,
23:36,399.59,399.58926,0.00018519,5.476E-07,,,,,,
23:38,400.75,400.74951,0.000122271,2.401E-07,,,,,,
23:40,401.04,401.03864,0.000339118,1.8496E-06,,,,,,
23:42,398.44,398.43509,0.001232306,2.41081E-05,,,,,,
23:44,396.99,396.98384,0.001551676,3.79456E-05,,,,,,
23:46,396.41,396.40545,0.001147802,2.07025E-05,,,,,,
23:48,396.41,396.4073,0.000681113,7.29E-06,,,,,,
23:50,396.12,396.11653,0.000875997,1.20409E-05,,,,,,
23:52,396.12,396.1144,0.001413713,3.136E-05,,,,,,
23:54,396.12,396.11486,0.001297587,2.64196E-05,,,,,,
23:56,396.12,396.11566,0.001095628,1.88356E-05,,,,,,
23:58,396.12,396.11686,0.000792689,9.8596E-06,,,,,,
